voter_id,film_title,film_url,film_id,film_year,film_director
398,"Cabinet of Dr Caligari, The",https://www2.bfi.org.uk/films-tv-people/4ce2b73343e80,4ce2b73343e80,1919,Robert Wiene
398,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
398,Last Year At Marienbad,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfecaeb,4ce2b6bfecaeb,1961,Alain Resnais
398,Lonesome,https://www2.bfi.org.uk/films-tv-people/4ce2b73ae9075,4ce2b73ae9075,1928,Pál Fejös
398,Manhattan,https://www2.bfi.org.uk/films-tv-people/4ce2b6be7d19a,4ce2b6be7d19a,1979,Woody Allen
398,Ossessione,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25273e,4ce2b6b25273e,1943,Luchino Visconti
398,Partie de campagne,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2a3772,4ce2b6b2a3772,1936,Jean Renoir
398,Rashomon,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3ec3fe,4ce2b6b3ec3fe,1950,Akira Kurosawa
398,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
400,8½,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25bb2b,4ce2b6b25bb2b,1963,Federico Fellini
400,Fanny and Alexander,https://www2.bfi.org.uk/films-tv-people/4ce2b69415af8,4ce2b69415af8,1984,Ingmar Bergman
400,Manhattan,https://www2.bfi.org.uk/films-tv-people/4ce2b6be7d19a,4ce2b6be7d19a,1979,Woody Allen
400,Naked,https://www2.bfi.org.uk/films-tv-people/4ce2b7c1635fb,4ce2b7c1635fb,1993,Mike Leigh
400,Nashville,https://www2.bfi.org.uk/films-tv-people/4ce2b6b143f57,4ce2b6b143f57,1975,Robert Altman
400,Red Desert,https://www2.bfi.org.uk/films-tv-people/4ce2b6a8b1185,4ce2b6a8b1185,1964,Michelangelo Antonioni
400,"Règle du jeu, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b41d658,4ce2b6b41d658,1939,Jean Renoir
400,Taxi Driver,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7bc1b8,4ce2b6b7bc1b8,1976,Martin Scorsese
400,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
400,Without Anesthesia,https://www2.bfi.org.uk/films-tv-people/4ce2b6bc3cc1c,4ce2b6bc3cc1c,1978,Andrzej Wajda
801,Bringing Up Baby,https://www2.bfi.org.uk/films-tv-people/4ce2b6a673516,4ce2b6a673516,1938,Howard Hawks
801,F for Fake,https://www2.bfi.org.uk/films-tv-people/4ce2b714e9247,4ce2b714e9247,1975,Orson Welles
801,Inland Empire,https://www2.bfi.org.uk/films-tv-people/4ce2b8bf0cf11,4ce2b8bf0cf11,2006,David Lynch
801,Journey to Italy,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9d14d8,4ce2b6b9d14d8,1954,Roberto Rossellini
801,Mouchette,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0d7f12,4ce2b6b0d7f12,1966,Robert Bresson
801,Partie de campagne,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2a3772,4ce2b6b2a3772,1936,Jean Renoir
801,Passion,https://www2.bfi.org.uk/films-tv-people/4ce2b754d88e2,4ce2b754d88e2,1982,Jean-Luc Godard
801,"Searchers, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b54abdf,4ce2b6b54abdf,1956,John Ford
801,Shoah,https://www2.bfi.org.uk/films-tv-people/4ce2b76b0507b,4ce2b76b0507b,1985,Claude Lanzmann
801,Tokyo Story,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8908e4,4ce2b6b8908e4,1953,Ozu Yasujirô 
181,Death Proof,https://www2.bfi.org.uk/films-tv-people/4ce2b8c3ae1d4,4ce2b8c3ae1d4,2007,Quentin Tarantino
181,"grande illusion, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab6f1c7,4ce2b6ab6f1c7,1937,Jean Renoir
181,Histoire(s) du cinéma,,,,Jean-Luc Godard
181,"Host, The",https://www2.bfi.org.uk/films-tv-people/4ce2b8bca3e47,4ce2b8bca3e47,2006,Bong Joon-ho
181,"I Was Born, But…",https://www2.bfi.org.uk/films-tv-people/4ce2b6b956eeb,4ce2b6b956eeb,1932,Ozu Yasujirô 
181,Journey to Italy,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9d14d8,4ce2b6b9d14d8,1954,Roberto Rossellini
181,"Libertad, La",https://www2.bfi.org.uk/films-tv-people/4ce2b8650231b,4ce2b8650231b,2001,Lisandro Alonso
181,"Man Who Shot Liberty Valance, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6afe44fd,4ce2b6afe44fd,1962,John Ford
181,Shoah,https://www2.bfi.org.uk/films-tv-people/4ce2b76b0507b,4ce2b76b0507b,1985,Claude Lanzmann
181,Sicilia!,https://www2.bfi.org.uk/films-tv-people/4ce2b8153ced0,4ce2b8153ced0,1998,Jean-Marie Straub/Danièle Huillet
790,"Deer Hunter, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6bcdaa6f,4ce2b6bcdaa6f,1977,Michael Cimino
790,"femme est une femme, Une",https://www2.bfi.org.uk/films-tv-people/4ce2b6aa02bb7,4ce2b6aa02bb7,1961,Jean-Luc Godard
790,Going Places,https://www2.bfi.org.uk/films-tv-people/4ce2b7827d1aa,4ce2b7827d1aa,1974,Bertrand Blier
790,Jaws,https://www2.bfi.org.uk/films-tv-people/4ce2b6ad82ff5,4ce2b6ad82ff5,1975,Steven Spielberg
790,King Kong,https://www2.bfi.org.uk/films-tv-people/4ce2b6ae1daad,4ce2b6ae1daad,1933,Merian C. Cooper/Ernest B. Schoedsack
790,Nosferatu,https://www2.bfi.org.uk/films-tv-people/4ce2b74e11d41,4ce2b74e11d41,1922,F. W. Murnau
790,On The Waterfront,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2398e8,4ce2b6b2398e8,1954,Elia Kazan
790,Rear Window,https://www2.bfi.org.uk/films-tv-people/4ce2b6955c6ba,4ce2b6955c6ba,1954,Alfred Hitchcock
790,Reds,https://www2.bfi.org.uk/films-tv-people/4ce2b760327ce,4ce2b760327ce,1981,Warren Beatty
790,This Is Spinal Tap,https://www2.bfi.org.uk/films-tv-people/4ce2b6e322e76,4ce2b6e322e76,1983,Rob Reiner
1199,"Flower of My Secret, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7e1bf58d,4ce2b7e1bf58d,1995,Pedro Almodóvar
1199,"Clockwork Orange, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7b69f6,4ce2b6a7b69f6,1971,Stanley Kubrick
1199,Level Five,https://www2.bfi.org.uk/films-tv-people/4ce2b7fdc9820,4ce2b7fdc9820,1996,Chris Marker
1199,Man with a Movie Camera,https://www2.bfi.org.uk/films-tv-people/4ce2b6a21d217,4ce2b6a21d217,1929,Dziga Vertov
1199,Mirror,https://www2.bfi.org.uk/films-tv-people/4ce2b6bb90873,4ce2b6bb90873,1974,Andrei Tarkovsky
1199,Passion of Joan of Arc,https://www2.bfi.org.uk/films-tv-people/4ce2b754db651,4ce2b754db651,1927,Carl Theodor Dreyer
1199,"Tale of Tales, A",https://www2.bfi.org.uk/films-tv-people/4ce2b76ccb454,4ce2b76ccb454,1979,Yuri Norstein
1199,Vivre Sa Vie,https://www2.bfi.org.uk/films-tv-people/4ce2b6ba057c9,4ce2b6ba057c9,1962,Jean-Luc Godard
1199,Wavelength,https://www2.bfi.org.uk/films-tv-people/4ce2b6ba49e47,4ce2b6ba49e47,1967,Michael Snow
1199,"You, The Living",https://www2.bfi.org.uk/films-tv-people/4ce2b8bd7f8d7,4ce2b8bd7f8d7,2007,Roy Andersson
127,Battleship Potemkin,https://www2.bfi.org.uk/films-tv-people/4ce2b6a68bd9d,4ce2b6a68bd9d,1925,Sergei M Eisenstein
127,"Bride, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b1635fc,4ce2b6b1635fc,1972,Hadzhakuli Narliev
127,"Brother, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7bb6a804,4ce2b7bb6a804,1991,Bakhtiyar Khudoinazarov
127,Gabbeh,https://www2.bfi.org.uk/films-tv-people/4ce2b7ee0f12e,4ce2b7ee0f12e,1996,Mohsen Makhmalbaf
127,Hamlet,,,,Grigori Kozintsev
127,Man of Aran,https://www2.bfi.org.uk/films-tv-people/4ce2b73fca9d0,4ce2b73fca9d0,1934,Robert J. Flaherty
127,Mirror,https://www2.bfi.org.uk/films-tv-people/4ce2b6bb90873,4ce2b6bb90873,1974,Andrei Tarkovsky
127,One Flew Over the Cuckoo's Nest,https://www2.bfi.org.uk/films-tv-people/4ce2b6b218cee,4ce2b6b218cee,1975,Milos Forman
127,Yol,,,,Yilmaz Güney
127,Pather Panchali,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2b59cc,4ce2b6b2b59cc,1955,Satyajit Ray
270,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
270,Apocalypse Now,https://www2.bfi.org.uk/films-tv-people/4ce2b69562aa2,4ce2b69562aa2,1979,Francis Ford Coppola
270,"Avventura, L'",https://www2.bfi.org.uk/films-tv-people/4ce2b6a6e45a7,4ce2b6a6e45a7,1960,Michelangelo Antonioni
270,Charulata,https://www2.bfi.org.uk/films-tv-people/4ce2b6a76d983,4ce2b6a76d983,1964,Satyajit Ray
270,"dolce vita, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6a90d39d,4ce2b6a90d39d,1960,Federico Fellini
270,Gandhi,https://www2.bfi.org.uk/films-tv-people/4ce2b6958918e,4ce2b6958918e,1982,Richard Attenborough
270,Ikiru,https://www2.bfi.org.uk/films-tv-people/4ce2b6ace592f,4ce2b6ace592f,1952,Akira Kurosawa
270,Raiders of the Lost Ark,https://www2.bfi.org.uk/films-tv-people/4ce2b75ef0b3a,4ce2b75ef0b3a,1981,Steven Spielberg
270,Sholay,https://www2.bfi.org.uk/films-tv-people/4ce2b6b5c1aff,4ce2b6b5c1aff,1975,Ramesh Sippy
270,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
268,Apocalypse Now,https://www2.bfi.org.uk/films-tv-people/4ce2b69562aa2,4ce2b69562aa2,1979,Francis Ford Coppola
268,Au Hasard Balthazar,https://www2.bfi.org.uk/films-tv-people/4ce2b6a44b82c,4ce2b6a44b82c,1966,Robert Bresson
268,Breathless,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfd1ebb,4ce2b6bfd1ebb,1960,Jean-Luc Godard
268,"Crouching Tiger, Hidden Dragon",https://www2.bfi.org.uk/films-tv-people/4ce2b8301abe5,4ce2b8301abe5,2000,Ang Lee
268,Happy Together,https://www2.bfi.org.uk/films-tv-people/4ce2b803e5b2f,4ce2b803e5b2f,1997,Wong Kar Wai
268,"Music Room, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ad7b33b,4ce2b6ad7b33b,1958,Satyajit Ray
268,Mysteries of Lisbon,https://www2.bfi.org.uk/films-tv-people/4de8ba148a50b,4de8ba148a50b,2010,Raúl Ruiz
268,"One and a Two, A",https://www2.bfi.org.uk/films-tv-people/4ce2b847b975d,4ce2b847b975d,1999,Edward Yang
268,"River, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7f21b141,4ce2b7f21b141,1997,Tsai Ming Liang
268,Throne of Blood,https://www2.bfi.org.uk/films-tv-people/4ce2b6ae52fa0,4ce2b6ae52fa0,1957,Akira Kurosawa
491,A nos Amours,https://www2.bfi.org.uk/films-tv-people/4ce2b69a3415f,4ce2b69a3415f,1983,Maurice Pialat
491,Blissfully Yours,https://www2.bfi.org.uk/films-tv-people/4ce2b87fe9a8c,4ce2b87fe9a8c,2002,Apichatpong Weerasethakul
491,Castro Street,https://www2.bfi.org.uk/films-tv-people/4ce2b6cd070f9,4ce2b6cd070f9,1966,Bruce Baillie
491,Ceddo,https://www2.bfi.org.uk/films-tv-people/4ce2b6bc8b5aa,4ce2b6bc8b5aa,1976,Ousmane Sembene
491,Chelsea Girls,https://www2.bfi.org.uk/films-tv-people/4ce2b6a776274,4ce2b6a776274,1966,Andy Warhol/Paul Morrissey
491,Duck Soup,https://www2.bfi.org.uk/films-tv-people/4ce2b6a943938,4ce2b6a943938,1933,Leo McCarey
491,Juvenile Court,https://www2.bfi.org.uk/films-tv-people/4ce2b69cd55bb,4ce2b69cd55bb,1973,Frederick Wiseman
491,Late Chrysanthemums,https://www2.bfi.org.uk/films-tv-people/4ce2b6f19e816,4ce2b6f19e816,1954,Naruse Mikio
491,Mirror Animations,,,,Harry Smith
491,Moonfleet,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0c0145,4ce2b6b0c0145,1955,Fritz Lang
250,"400 Blows, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b3b75b7,4ce2b6b3b75b7,1959,François Truffaut
250,Breathless,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfd1ebb,4ce2b6bfd1ebb,1960,Jean-Luc Godard
250,Duck Soup,https://www2.bfi.org.uk/films-tv-people/4ce2b6a943938,4ce2b6a943938,1933,Leo McCarey
250,Eraserhead,https://www2.bfi.org.uk/films-tv-people/4ce2b6bd29db3,4ce2b6bd29db3,1976,David Lynch
250,In a Lonely Place,https://www2.bfi.org.uk/films-tv-people/4ce2b6ad0c120,4ce2b6ad0c120,1950,Nicholas Ray
250,Miracle of Morgan's Creek,https://www2.bfi.org.uk/films-tv-people/4ce2b6b08035d,4ce2b6b08035d,1943,Preston Sturges
250,Pickpocket,https://www2.bfi.org.uk/films-tv-people/4ce2b6b30995b,4ce2b6b30995b,1959,Robert Bresson
250,Playtime,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3291db,4ce2b6b3291db,1967,Jacques Tati
250,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
250,Videodrome,https://www2.bfi.org.uk/films-tv-people/4ce2b69593482,4ce2b69593482,1983,David Cronenberg
1138,Chronicle of a Summer,https://www2.bfi.org.uk/films-tv-people/4ce2b6a79642e,4ce2b6a79642e,1961,Edgar Morin/Jean Rouch
1138,"Golden Thread, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7757d932,4ce2b7757d932,1965,Ritwik Ghatak
1138,"Hour of the Furnaces, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ac979d2,4ce2b6ac979d2,1968,Octavio Getino/Fernando E. Solanas
1138,Images of the World and the Inscription of the War,https://www2.bfi.org.uk/films-tv-people/4ce2b79699b07,4ce2b79699b07,1988,Harun Farocki
1138,Man on Wire,https://www2.bfi.org.uk/films-tv-people/4ce2b8c842049,4ce2b8c842049,2007,James Marsh
1138,Sans Soleil,https://www2.bfi.org.uk/films-tv-people/4ce2b7663dc08,4ce2b7663dc08,1982,Chris Marker
1138,Siddheshwari,https://www2.bfi.org.uk/films-tv-people/4ce2b7a1bb843,4ce2b7a1bb843,1989,Mani Kaul
1138,"Story of Qiu Ju, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7c15ad7a,4ce2b7c15ad7a,1992,Zhang Yimou
1138,Teesri Kasam,https://www2.bfi.org.uk/films-tv-people/4ce2b777c49e8,4ce2b777c49e8,1966,Basu Bhattacharya
1138,Zidane: a 21st Century Portrait,https://www2.bfi.org.uk/films-tv-people/4ce2b8b8b5aa3,4ce2b8b8b5aa3,2006,Philip Parreno/Douglas Gordon
1117,8½,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25bb2b,4ce2b6b25bb2b,1963,Federico Fellini
1117,Au Hasard Balthazar,https://www2.bfi.org.uk/films-tv-people/4ce2b6a44b82c,4ce2b6a44b82c,1966,Robert Bresson
1117,"Clockwork Orange, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7b69f6,4ce2b6a7b69f6,1971,Stanley Kubrick
1117,"Godfather: Part II, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab42667,4ce2b6ab42667,1974,Francis Ford Coppola
1117,Kind Hearts and Coronets,https://www2.bfi.org.uk/films-tv-people/4ce2b73453fda,4ce2b73453fda,1949,Robert Hamer
1117,Manhattan,https://www2.bfi.org.uk/films-tv-people/4ce2b6be7d19a,4ce2b6be7d19a,1979,Woody Allen
1117,Persona,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2deaa5,4ce2b6b2deaa5,1966,Ingmar Bergman
1117,Raging Bull,https://www2.bfi.org.uk/films-tv-people/4ce2b6bf2249d,4ce2b6bf2249d,1980,Martin Scorsese
1117,"Separation, A",https://www2.bfi.org.uk/films-tv-people/4f4b8b7e5ef90,4f4b8b7e5ef90,2011,Asghar Farhadi
1117,Strangers on a Train,https://www2.bfi.org.uk/films-tv-people/4ce2b6b6c7418,4ce2b6b6c7418,1951,Alfred Hitchcock
40,Birth of the Nation,https://www2.bfi.org.uk/films-tv-people/4ce2b71d7abac,4ce2b71d7abac,1973,Klaus Wyborny
40,"chien andalou, Un",https://www2.bfi.org.uk/films-tv-people/4ce2b6ffc05d8,4ce2b6ffc05d8,1928,Luis Buñuel
40,Once Upon a Time in the West,https://www2.bfi.org.uk/films-tv-people/4ce2b6a754af6,4ce2b6a754af6,1968,Sergio Leone
40,"Scarlet Empress, The",https://www2.bfi.org.uk/films-tv-people/4ce2b766e6196,4ce2b766e6196,1934,Josef von Sternberg
40,Scenes from a City Life (Dushi Fengguang),,,,Yuan Muzhi
40,Spring in a Small Town,https://www2.bfi.org.uk/films-tv-people/4ce2b78d95bbe,4ce2b78d95bbe,1948,Fei Mu
40,Straits of Love and Hate (Aien Kyo),https://www2.bfi.org.uk/films-tv-people/4ce2b6bbd9770,4ce2b6bbd9770,1937,Mizoguchi Kenji
40,Taipei Story,https://www2.bfi.org.uk/films-tv-people/4ce2b75f8fb6f,4ce2b75f8fb6f,1984,Edward Yang
40,Textism,,,,Hirabayashi Isamu
40,Touch of Evil,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8bc241,4ce2b6b8bc241,1958,Orson Welles
985,City Lights,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbb8e51,4ce2b6bbb8e51,1931,Charles Chaplin
985,Edvard Munch,https://www2.bfi.org.uk/films-tv-people/4ce2b6bd1d8e2,4ce2b6bd1d8e2,1976,Peter Watkins
985,Journey to Italy,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9d14d8,4ce2b6b9d14d8,1954,Roberto Rossellini
985,"Maman et la putain, La",https://www2.bfi.org.uk/films-tv-people/4ce2b73f2ec00,4ce2b73f2ec00,1973,Jean Eustache
985,Moonfleet,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0c0145,4ce2b6b0c0145,1955,Fritz Lang
985,Mysteries of Lisbon,https://www2.bfi.org.uk/films-tv-people/4de8ba148a50b,4de8ba148a50b,2010,Raúl Ruiz
985,Partie de campagne,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2a3772,4ce2b6b2a3772,1936,Jean Renoir
985,Playtime,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3291db,4ce2b6b3291db,1967,Jacques Tati
985,Tokyo Story,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8908e4,4ce2b6b8908e4,1953,Ozu Yasujirô 
985,Workers Leaving the Factory Gate,https://www2.bfi.org.uk/films-tv-people/4ce2b6bf6ff74,4ce2b6bf6ff74,1895,Louis et Auguste Lumière
464,Belle de Jour,https://www2.bfi.org.uk/films-tv-people/4ce2b6a59d655,4ce2b6a59d655,1967,Luis Buñuel
464,"Big Heat, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6a516edb,4ce2b6a516edb,1953,Fritz Lang
464,Gertrud,https://www2.bfi.org.uk/films-tv-people/4ce2b6ab03131,4ce2b6ab03131,1964,Carl Theodor Dreyer
464,"Last Laugh, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7916e67e,4ce2b7916e67e,1924,F. W. Murnau
464,Late Spring,https://www2.bfi.org.uk/films-tv-people/4ce2b6a498bd1,4ce2b6a498bd1,1949,Ozu Yasujirô 
464,"Little Girl Who Sold The Sun, The",https://www2.bfi.org.uk/films-tv-people/4ce2b801ee808,4ce2b801ee808,1999,Djibril Diop Mambéty
464,My Neighbour Totoro,https://www2.bfi.org.uk/films-tv-people/4ce2b7c847246,4ce2b7c847246,1988,Miyazaki Hayao
464,"Nightmare Before Christmas, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7c164d6f,4ce2b7c164d6f,1993,Henry Selick
464,Plácido,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3222ec,4ce2b6b3222ec,1961,Luis García Berlanga
464,"Silence, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b94a861,4ce2b6b94a861,1963,Ingmar Bergman
802,"Chienne, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6ffc2614,4ce2b6ffc2614,1931,Jean Renoir
802,Colossal Youth,https://www2.bfi.org.uk/films-tv-people/4ce2b8bc5e3ad,4ce2b8bc5e3ad,2006,Pedro Costa
802,Fortini/Cani,https://www2.bfi.org.uk/films-tv-people/4ce2b6bd6fe4f,4ce2b6bd6fe4f,1976,Jean-Marie Straub/Danièle Huillet
802,How Green Was My Valley,https://www2.bfi.org.uk/films-tv-people/4ce2b6acb6fe3,4ce2b6acb6fe3,1941,John Ford
802,Killer of Sheep,https://www2.bfi.org.uk/films-tv-people/4ce2b736ee9c0,4ce2b736ee9c0,1977,Charles Burnett
802,Monsieur Verdoux,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbbf7eb,4ce2b6bbbf7eb,1947,Charles Chaplin
802,Ordet,https://www2.bfi.org.uk/films-tv-people/4ce2b752105a2,4ce2b752105a2,1955,Carl Theodor Dreyer
802,"Power of Speech, The",,,,Jean-Luc Godard
802,That Is The Dawn,https://www2.bfi.org.uk/films-tv-people/4ce2b6a74fb36,4ce2b6a74fb36,1956,Luis Buñuel
802,Ugetsu Monogatari,https://www2.bfi.org.uk/films-tv-people/4ce2b6b94daff,4ce2b6b94daff,1953,Mizoguchi Kenji
1141,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
1141,Apocalypse Now,https://www2.bfi.org.uk/films-tv-people/4ce2b69562aa2,4ce2b69562aa2,1979,Francis Ford Coppola
1141,Blade Runner,https://www2.bfi.org.uk/films-tv-people/4ce2b69ac89d8,4ce2b69ac89d8,1982,Ridley Scott
1141,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
1141,"Godfather: Part I, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab4237b,4ce2b6ab4237b,1972,Francis Ford Coppola
1141,Himala,https://www2.bfi.org.uk/films-tv-people/4ce2b726a81a2,4ce2b726a81a2,1983,Ishmael Bernal
1141,Metropolis,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0544c6,4ce2b6b0544c6,1927,Fritz Lang
1141,Modern Times,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbbf1e2,4ce2b6bbbf1e2,1936,Charles Chaplin
1141,Rashomon,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3ec3fe,4ce2b6b3ec3fe,1950,Akira Kurosawa
1141,"Story of Qiu Ju, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7c15ad7a,4ce2b7c15ad7a,1992,Zhang Yimou
742,City Lights,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbb8e51,4ce2b6bbb8e51,1931,Charles Chaplin
742,Close-Up,https://www2.bfi.org.uk/films-tv-people/4ce2b7a39630e,4ce2b7a39630e,1989,Abbas Kiarostami
742,Don't Look Back,https://www2.bfi.org.uk/films-tv-people/4ce2b69f2a88f,4ce2b69f2a88f,1967,D.A. Pennebaker
742,Letter From an Unknown Woman,https://www2.bfi.org.uk/films-tv-people/4ce2b6aec1d37,4ce2b6aec1d37,1948,Max Ophüls
742,Man with a Movie Camera,https://www2.bfi.org.uk/films-tv-people/4ce2b6a21d217,4ce2b6a21d217,1929,Dziga Vertov
742,Ordet,https://www2.bfi.org.uk/films-tv-people/4ce2b752105a2,4ce2b752105a2,1955,Carl Theodor Dreyer
742,Pierrot le Fou,https://www2.bfi.org.uk/films-tv-people/4ce2b6b310bc0,4ce2b6b310bc0,1965,Jean-Luc Godard
742,Rio Bravo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b461386,4ce2b6b461386,1958,Howard Hawks
742,"Thin Red Line, The",https://www2.bfi.org.uk/films-tv-people/4ce2b8021b76d,4ce2b8021b76d,1998,Terrence Malick
742,"Woman Under the Influence, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6bb2414d,4ce2b6bb2414d,1974,John Cassavetes
905,Andrei Rublev,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7433c1,4ce2b6b7433c1,1966,Andrei Tarkovsky
905,"Distant Voices, Still Lives",https://www2.bfi.org.uk/films-tv-people/4ce2b79314351,4ce2b79314351,1988,Terence Davies
905,"Executioner, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b9c2a9c,4ce2b6b9c2a9c,1963,Luis García Berlanga
905,Gummo,https://www2.bfi.org.uk/films-tv-people/4ce2b808c3e5d,4ce2b808c3e5d,1997,Harmony Korine
905,Los Olvidados,https://www2.bfi.org.uk/films-tv-people/4ce2b6b209ea3,4ce2b6b209ea3,1950,Luis Buñuel
905,"Man Escaped, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7da289,4ce2b6a7da289,1956,Robert Bresson
905,Mother and Son,https://www2.bfi.org.uk/films-tv-people/4ce2b7fdef9f7,4ce2b7fdef9f7,1997,Aleksandr Sokurov
905,Persona,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2deaa5,4ce2b6b2deaa5,1966,Ingmar Bergman
905,Sansho Dayu,https://www2.bfi.org.uk/films-tv-people/4ce2b6b50a0d5,4ce2b6b50a0d5,1954,Mizoguchi Kenji
905,"Werckmeister Harmonies, The",https://www2.bfi.org.uk/films-tv-people/4ce2b848e226c,4ce2b848e226c,2000,Béla Tarr
766,Chelsea Girls,https://www2.bfi.org.uk/films-tv-people/4ce2b6a776274,4ce2b6a776274,1966,Andy Warhol/Paul Morrissey
766,Histoire(s) du cinéma,,,,Jean-Luc Godard
766,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles",https://www2.bfi.org.uk/films-tv-people/4ce2b73116007,4ce2b73116007,1975,Chantal Akerman
766,Late Spring,https://www2.bfi.org.uk/films-tv-people/4ce2b6a498bd1,4ce2b6a498bd1,1949,Ozu Yasujirô 
766,Mamma Roma,https://www2.bfi.org.uk/films-tv-people/4ce2b6afab3db,4ce2b6afab3db,1962,Pier Paolo Pasolini
766,Nana,https://www2.bfi.org.uk/films-tv-people/4ce2b6b13a8e0,4ce2b6b13a8e0,1926,Jean Renoir
766,Sambizanga,https://www2.bfi.org.uk/films-tv-people/4ce2b6b4f0c3b,4ce2b6b4f0c3b,1972,Sara Maldoror
766,Shoah,https://www2.bfi.org.uk/films-tv-people/4ce2b76b0507b,4ce2b76b0507b,1985,Claude Lanzmann
766,Wanda,https://www2.bfi.org.uk/films-tv-people/4ce2b6ba31970,4ce2b6ba31970,1970,Barbara Loden
766,West of the Tracks,https://www2.bfi.org.uk/films-tv-people/4ce2b894cfdd1,4ce2b894cfdd1,2002,Wang Bing
481,All That Heaven Allows,https://www2.bfi.org.uk/films-tv-people/4ce2b6ab46fea,4ce2b6ab46fea,1955,Douglas Sirk
