film_id,title,director,year,country,genre,film_type,category,actors,alternate_titles
4ce2b7db82234,DONGXIE XIDU,Wong Kar Wai,1994,People's Republic of China::Hong Kong::Japan,Drama,Film,Fiction,Leslie Cheung Kwok-wing::Brigitte Lin Ching-hsia::Tony Leung Chiu-wai,Les CENDRES DU TEMPS::DUNG CHE SAI DUK::ASHES OF TIME
4ce2b7dba0dfe,The Addiction,Abel Ferrara,1994,USA,Horror,Film,Fiction,Lili Taylor::Christopher Walken::Annabella Sciorra,
4ce2b7dbc88c3,RIGET,,1997,Denmark::Germany::Norway::Sweden,Comedy,Television,Fiction,Danish Radio Concert Orchestra::Frans Rasmussen::Ernst-Hugo JäregÅrd,The KINGDOM::RIKET
4ce2b7dc0c7cb,The Bridges of Madison County,Clint Eastwood,1995,USA,Romance,Film,Fiction,Clint Eastwood::Meryl Streep::Annie Corley,
4ce2b7dc40838,Mission Impossible,Brian De Palma,1996,USA,Crime,Film,Fiction,Tom Cruise::Jon Voight::Emmanuelle Béart,Mission: Impossible
4ce2b7dc43d56,SHOWGIRLS,Paul Verhoeven,1995,France::USA,Melodrama,Film,Fiction,Elizabeth Berkley::Kyle MacLachlan::Gina Gershon,SHOW GIRLS
4ce2b7dc58beb,Babe,Chris Noonan,1995,Australia::USA,Children's::Animation,Film,Fiction,Roscoe Lee Browne::James Cromwell::Magda Szubanski,"The Sheep-pig::Babe  The Gallant Pig::Babe, The Gallant Pig"
4ce2b7dc5eb86,CYCLO,Trân Anh Hûng,1995,France::S,Crime,Film,Fiction,Tony Leung Chiu-wai::Trân Nû Yên Khê::Le Van Loc,XICHLO::XICH LO
4ce2b7dc5ee6f,La Haine,Mathieu Kassovitz,1995,France,Drama,Film,Fiction,Vincent Cassel::Hubert Koundé::Saïd Taghmaoui,Droits du Cité::Hate
4ce2b7dc96165,VERHÄNGNIS,Fred Kelemen,1994,Germany,Drama,Film,Fiction,Sanja Spengler::Valerij Fedorenko,FATE
4ce2b7dce0860,Dead Man,Jim Jarmusch,1995,Germany::Japan::USA,Western,Film,Fiction,Johnny Depp::Gary Farmer::Lance Henriksen,Jim Jarmusch's Dead Man
4ce2b7dd57dd9,AGUAESPEJO GRANADINO,José Val Del Omar,1955,Spain,Documentary,Film,Non Fiction,Teofilo Martinez::Pepe Albaicin::Juan Gomez Leal,La GRAN SIGUIRIYA
4ce2b7dda5e6d,ZIR-E DARAKHTAN-E ZEYTON,Abbas Kiarostami,1994,Iran,Drama,Film,Fiction,Mohammad-Ali Keshavarz::Farhad Kheradmand::Zarifeh Shiva,ZIRE DARAKHTON ZEYTON::UNDER THE OLIVE TREES::AU TRAVERS DES OLIVIERS::ZIR E DARKHTAN E ZEYTOUN::ZIR-E DERAKHTAN ZEYTON::THROUGH THE OLIVE TREES
4ce2b7dda7007,CHONGQING SENLIN,Wong Kar Wai,1994,Hong Kong,Drama,Film,Fiction,Brigitte Lin Ching-hsia::Takeshi Kaneshiro::Tony Leung Chiu-wai,CHUNG KING EXPRESS::CHUNGKING EXPRESS::CHONG QING SEN LIN
4ce2b7de57a09,HÄR ÄR KARUSELLEN,Stig Bergqvist::Jonas Odell::Martti Ekstrand,1994,Sweden,Animation,Film,Non Fiction,,REVOLVER
4ce2b7deca58c,Fargo,Joel Coen,1996,United Kingdom::USA,Police drama,Film,Fiction,Frances McDormand::William H. Macy::Steve Buscemi,
4ce2b7e102253,The Usual Suspects,Bryan Singer,1995,Germany::USA,Gangster::Crime,Film,Fiction,Stephen Baldwin::Gabriel Byrne::Chazz Palminteri,
4ce2b7e105337,Wife,Tom Noonan,1995,USA,Comedy::Drama,Film,Fiction,Julie Hagerty::Tom Noonan::Wallace Shawn,
4ce2b7e18c951,LADONI,Artur Aristakisian,1994,Russian Federation,Documentary,Film,Non Fiction,Artur Aristakisian,HANDS::PALMS::DLANE
4ce2b7e195703,Heat,Michael Mann,1995,USA,Police drama::Crime,Film,Fiction,Al Pacino::Robert De Niro::Val Kilmer,The Other Side
4ce2b7e1bf58d,La flor de mi secreto,Pedro Almodóvar,1995,Spain::France,Melodrama,Film,Fiction,Marisa Paredes::Juan Echanove::Carmen Elías,The Flower of My Secret::La Fleur de mon secret
4ce2b7e1e2c7f,A COMEDIA DE DEUS,,1995,Denmark::France::Italy::Portugal,Drama,Film,Fiction,João César Monteiro::Claudia Teixeira::Raquel Ascensao,La COMÉDIE DE DIEU::GOD'S COMEDY::La COMMEDIA DI DIO
4ce2b7e221593,Toy Story,John Lasseter,1995,USA,Animation,Film,Fiction,Tom Hanks::Tim Allen::Don Rickles,
4ce2b7e259489,Lone Star,John Sayles,1995,USA,Western,Film,Fiction,Chris Cooper::Elizabeth Peña::Joe Morton,
4ce2b7e2b963d,Breaking the Waves,Lars von Trier,1996,Denmark::Finland::France::Germany::Iceland::Italy::Netherlands::Norway::Sweden::USA,Drama,Film,Fiction,Emily Watson::Stellan Skarsgård::Katrin Cartlidge,
4ce2b7e2d4f05,AMSTERDAM GLOBAL VILLAGE,Johan van der Keuken,1996,Netherlands,Documentary,Film,Non Fiction,,AMSTERDAM/CINEMA DIRECT::AMSTERDAM AND THE REST OF THE WORLD
4ce2b7e3d75cf,SHIANG JIAU TIAN TARNG,Wang Tung,1989,Taiwan,Drama,Film,Fiction,,BANANA PARADISE
4ce2b7e4bb5ac,Anything Can Happen,Marcel Lozinski,1995,Poland,,Film,,,WSZYSTKO MOZE SIE PRZYTRAFIC::ANYTHING MIGHT HAPPEN::WSZYSTKO SIE MOZE PRZYTRAFIC
4ce2b7e53a3ca,SALAM CINÉMA,,1995,Iran,Documentary::Drama,Film,Non Fiction,Azadeh Zangeneh::Maryam Keyhan::Feyzolah Ghashghai,SALAAM CINEMA::SALAAM TO CINEMA
4ce2b7e54fa3b,HAONAN HAONU,,1995,Taiwan,Drama,Film,Fiction,Annie Shizuka Inoh::Geong Lim::Jack Kao,"Good Men, Good Women::HAO NAN HAO NU"
4ce2b7e61eb15,Trainspotting,Danny Boyle,1996,United Kingdom,Drama,Film,Fiction,Ewan McGregor::Ewen Bremner::Jonny Lee Miller,
4ce2b7e63fe2b,DILWALE DULHANIA LE JAYENGE,Aditya Chopra,1995,India,Romance::Drama,Film,Fiction,Shah Rukh Khan::Kajol::Amrish Puri,The BIG-HEARTED WILL WIN THE BRIDE::DILWALE DULHANIA LE JAAYENGE::The BRAVE-HEARTED WILL TAKE THE BRIDE::The HEART WILL WIN THE BRIDE::DILWALE DULHANIYA LE JAYENGE::DILWAALE DULHANIYA LE JAYENGE
4ce2b7e6453e0,Crash,David Cronenberg,1996,Canada,Drama,Film,Fiction,James Spader::Holly Hunter::Deborah Unger,
4ce2b7e649d1e,William Shakespeare's Romeo + Juliet,Baz Luhrmann,1996,Canada::USA,Drama,Film,Fiction,Leonardo DiCaprio::Claire Danes::Brian Dennehy,Romeo & Juliet::Romeo + Juliet
4ce2b7e680583,Secrets & Lies,Mike Leigh,1996,United Kingdom,Drama,Film,Fiction,Timothy Spall::Brenda Blethyn::Phyllis Logan,Secrets and Lies
4ce2b7e70fc51,Mother Dao the Turtlelike,Vincent Monnikendam,1995,Denmark::Netherlands,Documentary,Film,Non Fiction,,MOEDER DAO DE SCHILDPADGELIJKENDE::MOEDER DAO DE SCHILDPADGELYKENDE::CHRONIQUE COLONIALE
4ce2b7e92cbd2,Everyone Says I Love You,Woody Allen,1996,USA,Musical,Film,Fiction,Alan Alda::Woody Allen::Drew Barrymore,
4ce2b7e937895,The Funeral,Abel Ferrara,1996,USA,Drama,Film,Fiction,Christopher Walken::Chris Penn::Vincent Gallo,
4ce2b7ea444c3,Boat Leaving the Port,,1895,France,Actuality film,Film,Non Fiction,,Barque sortant du port::Boat Leaving Harbour (La Ciotat) in Rough Weather
4ce2b7eadb61d,Starship Troopers,Paul Verhoeven,1997,USA,Science Fiction,Film,,Caspar Van Dien::Dina Meyer::Denise Richards,
4ce2b7eb1a927,Gallivant,Andrew Kötting,1997,United Kingdom,Travelogue::Artists' Moving Image,Film,Non Fiction,Gladys Morris::Eden Kötting::Trevor Landell,
4ce2b7ebdb4d6,Maboroshi No Hikari,Hirokazu Kore-eda,1995,Japan,Drama,Film,Fiction,Makiko Esumi::Takeshi Naito::Tadanobu Asano,Maborosi::Phantom Light
4ce2b7ec67971,Night Falls on Manhattan,Sidney Lumet,1996,USA,Crime,Film,Fiction,Andy Garcia::Richard Dreyfuss::Lena Olin,
4ce2b7ed46336,The Color of Love,Peggy Ahwesh,1995,USA,Drama,Film,Fiction,,
4ce2b7ed49278,Lost Highway,David Lynch,1996,France::USA,Drama,Film,Fiction,Bill Pullman::Patricia Arquette::Balthazar Getty,
4ce2b7ee0f12e,GABBEH,Mohsen Makhmalbaf,1996,France::Iran,Fantasy,Film,Fiction,S. Abbas Siahi::Shaghayegh Djodat::Hossein Moharami,GABBE
4ce2b7eec3e28,Titanic,James Cameron,1997,USA,Romance::Drama,Film,Fiction,Leonardo DiCaprio::Kate Winslet::Billy Zane,
4ce2b7f0cbcc9,When We Were Kings,Leon J. Gast,1996,USA,Sport::Drama,Film,Fiction,Muhammad Ali::George Foreman::Don King,
4ce2b7f1a0eda,The Ice Storm,Ang Lee,1997,USA,Comedy::Drama,Film,Fiction,Kevin Kline::Joan Allen::Henry Czerny,
4ce2b7f21b141,HELIU,Tsai Ming-liang,1997,Taiwan,Drama,Film,Fiction,Miao Tien::Lee Kang-sheng::Lu Hsiao-lin,La RIVIERE::The RIVER::HE LIU
4ce2b7f2a14be,KATHAPURUSHAN,,1996,India::Japan,Documentary,Film,Non Fiction,Aranmula Ponnamma::Urmila Unni::Babu Namboodiri,MAN OF THE STORY
4ce2b7f2ccb1b,Under the Skin,Carine Adler,1997,United Kingdom,Melodrama,Film,Fiction,Samantha Morton::Claire Rushbrook::Rita Tushingham,Skin
4ce2b7f38181f,Gattaca,Andrew Niccol,1997,USA,Science Fiction::Thriller,Film,Fiction,Ethan Hawke::Uma Thurman::Alan Arkin,The Eighth Day
4ce2b7f4914c1,Breakdown,Jonathan Mostow,1997,USA,Thriller,Film,Fiction,Kurt Russell::J.T. Walsh::Kathleen Quinlan,
4ce2b7f59f509,"NANGUO ZAIJIAN, NANGUO",Hou Hsiao-Hsien,1996,Japan::Taiwan,Crime,Film,Fiction,Jack Kao::Hsu K'uei-ying::Lim Giong,"Goodbye South, Goodbye"
4ce2b7f5aa12a,Eyes Wide Shut,Stanley Kubrick,1999,United Kingdom::USA,Drama,Film,Fiction,Tom Cruise::Nicole Kidman::Sydney Pollack,
4ce2b7f5e8e61,ANDAZ,Mehboob,1949,India,Melodrama,Film,Fiction,Dilip Kumar::Nargis::Raj Kapoor,ANDAAZ::A MATTER OF STYLE::BEAU MONDE
4ce2b7f60f5c5,Vision in Meditation 1,Stan Brakhage,1988,USA,,Film,,,
4ce2b7f671637,SORTIE D'USINE,,1895,France,Actuality film,Film,Non Fiction,,WORKERS LEAVING THE LUMIÈRE FACTORY::SORTIE DES USINES LUMIÈRE
4ce2b7f79b586,BUUD YAM,Gaston Kaboré,1996,Burkina Faso (Upper Volta),Fantasy,Film,Fiction,Serge Yanogo::Amssatou Maiga::Severine Oueddouda,BUUD YAAM
4ce2b7f7dfed3,PHOTOS D'ALIX,Jean Eustache,1980,France,,Film,,Alix Cléo-roubaud::Boris Eustache,
4ce2b7f809d52,The Game,David Fincher,1997,USA,Crime::Thriller,Film,Fiction,Michael Douglas::Sean Penn::James Rebhorn,
4ce2b7f82aa3e,Boogie Nights,Paul Thomas Anderson,1997,USA,Drama,Film,Fiction,Don Cheadle::Heather Graham::Luis Guzmán,
4ce2b7f8e002d,"Dr. Mabuse, der Spieler 1. Teil: Der große Spieler  Spieler - Ein Bild unserer Zeit",Fritz Lang,1922,Germany,Crime,Film,Fiction,Rudolf Klein-Rogge::Aud Egede-Nissen::Gertrud Welcker,"Dr Mabuse::Dr. Mabuse, the Gambler Part 1  The Great Gambler - A Picture of Our Time::Der Große Spieler - Ein Bild unserer Zeit::Dr Mabuse the Gambler"
4ce2b7fa53d9d,A Moment of Innocence,Mohsen Makhmalbaf,1995,Switzerland::France::Iran,Drama,Film,Fiction,Mirhadi Taiebi::Ali Bakhshi::Ammar Tafti,NOON VA GOLDOON::NUN VA GOLDEN::Un INSTANT D'INNOCENCE
4ce2b7faa60e1,TA'AME-GILAS...,Abbas Kiarostami,1997,Iran,Drama,Film,Fiction,Homayoun Ershadi::Abdol Hossain Bagheri::Afshin Khorshid Bakhtari,Le GOÛT DE LA CERISE::TA'MEH-E-GILAS::The TASTE OF CHERRIES::TA'AM E GUILASS::A TASTE OF CHERRY...
4ce2b7fac7dc2,FUNNY GAMES,Michael Haneke,1997,Austria,Thriller,Film,Fiction,Susanne Lothar::Ulrich Mühe::Arno Frisch,
4ce2b7faceb14,SEGELL IKHTIFA,Elia Suleiman,1996,Israel::USA::Occupied Palestinian territories,Documentary,Film,Non Fiction,Elia Suleiman::Ula Tabari::Nazira Suleiman,CHRONICLE OF A DISAPPEARANCE::CHRONIQUE D'UNE DISPARITION
4ce2b7fb288ab,The Sweet Hereafter,Atom Egoyan,1997,Canada,Legal and Courtroom drama,Film,Fiction,Ian Holm::Maury Chaykin::Gabrielle Rose,The Sweethereafter
4ce2b7fc73e51,PAR 10 MINUTEM VECAKS,Heres Franks,1978,Latvia,Drama,Film,Fiction,,10 MINUTES OLDER
4ce2b7fca1e6b,Spiritual Voices,Aleksandr Sokurov,1996,Russian Federation,Documentary,Video,Non Fiction,Andrei Gradov::Tatyana Gerjacheva,DUCHOVNYE GOLOSA::DUCHOWNYJE GOLOSA
4ce2b7fcacce4,The Rainmaker,Francis Ford Coppola,1997,Germany::USA,Drama,Film,Fiction,Matt Damon::Claire Danes::Jon Voight,John Grisham's the Rainmaker
4ce2b7fd6185b,BESHKEMPIR,Aktan Abdykalykov,1998,France::Kyrgyzstan,Drama,Film,Fiction,Mirlan Abdykalykov::Albina Imasheva::Adir Abilkassimov,BESHKEMPIR-THE ADOPTED SON::The ADOPTED SON::Le FILS ADOPTIF
4ce2b7fdc9820,LEVEL FIVE,Chris Marker,1996,France,Documentary,Film,Non Fiction,Catherine Belkhodja::Kenji Tokitsu::Nagisa Oshima,LEVEL 5
4ce2b7fdef14c,Croupier,Mike Hodges,1999,France::United Kingdom::Germany::Ireland,Crime,Film,Fiction,Clive Owen::Kate Hardie::Alex Kingston,Der Kroupier
4ce2b7fdef9f7,Mutter und Sohn,Aleksandr Sokurov,1997,Germany::Russian Federation,Drama,Film,Fiction,Gudrun Geyer::Aleksei Ananishnov::Judy Winter,MÈRE ET FILS::Mother and Son::Mat i syn
4ce2b7fe0a16b,O Amor Natural,Heddy Honigmann,1996,Brazil::Netherlands,Documentary,Film,Non Fiction,,
4ce2b7ffd43c2,OSSOS,,1997,Denmark::France::Portugal,Drama,Film,Fiction,Nuno Vaz::Maria Lipkina::Vanda Duarte,BONES
4ce2b7ffe2081,KOTYIP,Jang Sun-woo,1996,"Korea, Republic of",Documentary,Film,Non Fiction,Mun Seong-keun::Lee Jung-hun::Lee Young-ran,A PETAL
4ce2b7ffef910,The Truman Show,Peter Weir,1998,USA,Science Fiction::Drama,Film,Fiction,Jim Carrey::Laura Linney::Noah Emmerich,
4ce2b8000dbbb,The Big Lebowski,Joel Coen,1998,United Kingdom::USA,Comedy::Thriller,Film,Fiction,Jeff Bridges::John Goodman::Julianne Moore,Big Luboski
4ce2b80050531,Velvet Goldmine,Todd Haynes,1998,United Kingdom::USA,Drama,Film,Fiction,Ewan McGregor::Jonathan Rhys Meyers::Toni Collette,
4ce2b801922f6,El MILAGRO DE P. TINTO,Javier Fesser,1998,Spain,Comedy,Film,Fiction,Luis Ciges::Silvia Casanova::Carlos Soto,P. TINTO'S MIRACLE
4ce2b801cb552,Jackie Brown,Quentin Tarantino,1997,USA,Crime::Thriller,Film,Fiction,Pam Grier::Samuel L. Jackson::Robert Forster,
4ce2b801ee808,La Petite Vendeuse de 'Soleil',Djibril Diop Mambéty,1999,Switzerland::France::Senegal,Drama,Film,Fiction,Lissa Balera::Tayerou M'baye,The Little Girl Who Sold 'The Sun'
4ce2b8021b76d,The Thin Red Line,Terrence Malick,1998,USA,War,Film,Fiction,Sean Penn::Adrien Brody::James Caviezel,La Ligne Rouge
4ce2b80247698,IRUVAR,Mani Ratnam,1997,India,Drama,Film,Fiction,Mohanlal::Prakash Rai::Aishwarya Rai,ANANDAM::The DUO
4ce2b803e5b2f,CHUNGUANG ZHAXIE,Wong Kar Wai,1997,Hong Kong,Drama,Film,Fiction,Leslie Cheung Kwok-wing::Tony Leung Chiu-wai::Chang Chen,BUENOS AIRES AFFAIR::CHUN GUANG ZHA XIE::HAPPY TOGETHER::SPRING LIGHT LEAKING::CHEUN GWONG TSA SIT
4ce2b8044ea18,AKREBIN YOLCULUGU,Ömer Kavur,1997,Czech Republic::Hungary::Turkey,Crime,Film,Fiction,Mehmet Aslantug::Sahika Tekand::Tuncel Kurtiz,JOURNEY ON THE CLOCKHAND::HODINY NA VEZI::JOURNEY ON THE HOUR HAND::JOURNEY ON A CLOCK HAND
4ce2b80616d0c,La VIE DE JÉSUS,Bruno Dumont,1996,France,Drama,Film,Fiction,David Douche::Marjorie Cottreel::Kader Chaatouf,The LIFE OF JESUS
4ce2b8063e5ae,Buffalo '66,Vincent Gallo,1997,Canada::USA,Drama,Film,Fiction,Vincent Gallo::Christina Ricci::Ben Gazzara,
4ce2b806b10cc,Princess Mononoke,,1997,Japan,Animation::Fantasy,Film,Fiction,Tokyo City Philharmonic Orchestra::Billy Crudup::Billy Bob Thornton,Mononoke-hime
4ce2b808c3e5d,Gummo,Harmony Korine,1997,USA,Drama,Film,Fiction,Jacob Sewell::Nick Sutton::Lara Tosh,
4ce2b80994b06,HANA-BI,Takeshi Kitano,1997,Japan,Drama,Film,Fiction,Takeshi Kitano::Kayoko Kishimoto::Ren Ôsugi,FLOWER AND FIRE::FIREWORKS
4ce2b809afb2c,Little Dieter Needs to Fly,,1997,United Kingdom::Germany,Documentary::War,Film,Non Fiction,Werner Herzog::Dieter Dengler,Storyville  Little Dieter Needs to Fly
4ce2b809afdfd,BACHEHA-YE ASEMAN,,1997,Iran,Comedy::Drama,Film,Fiction,Mohammad Amir Naji::Mir Farrokh Hashemian::Bahareh Seddiqi,The CHILDREN OF HEAVEN::CHILDREN OF THE SKY
4ce2b809e0bf3,The Last Days of Disco,Whit Stillman,1998,USA,Drama,Film,Fiction,Chloë Sevigny::Kate Beckinsale::Christopher Eigeman,
4ce2b80a09b5d,My Name Is Joe,Ken Loach,1998,Spain::France::United Kingdom::Germany::Italy,Drama,Film,Fiction,Peter Mullan::Louise Goodall::David McKay,
4ce2b80bc8b92,Election,Alexander Payne,1999,USA,Comedy,Film,Fiction,Matthew Broderick::Reese Witherspoon::Chris Klein,
4ce2b80bd844b,Happiness,Todd Solondz,1998,USA,Drama,Film,Fiction,Jane Adams::Elizabeth Ashley::Dylan Baker,
4ce2b80cbfed8,IDIOTERNE,Lars von Trier,1998,Denmark::France::Germany::Italy::Netherlands,Comedy::Drama,Film,Fiction,Bodil JØrgensen::Jens Albinus::Anne Louise Hassing,"DOGMA 2: ""THE IDIOTS""::IDIOTEN::IDIOTI::The IDIOTS"
4ce2b80eaafad,HAISHANG HUA,Hou Hsiao-Hsien,1998,Japan::Taiwan,Drama,Film,Fiction,Tony Leung Chiu-wai::Michiko Hada::Michèle Reis,FLOWERS OF SHANGHAI::HAI SHANG HUA::Les FLEURS DE SHANGHAI
4ce2b80fa8694,Toy Story 2,John Lasseter,1999,USA,Animation,Film,Fiction,Tom Hanks::Tim Allen::Joan Cusack,
4ce2b8107d6b6,Onegin,Martha Fiennes,1999,United Kingdom::USA,Drama,Film,Fiction,Ralph Fiennes::Liv Tyler::Toby Stephens,Eugene Onegin
4ce2b8112cdd4,The Apple,Samira Makhmalbaf,1997,France::Iran,Documentary::Drama,Film,Non Fiction,Massoumeh Naderi::Zahra Naderi::Ghorban Ali-Naderi,Sib::La Pomme
4ce2b8112eb52,CURE,,1998,Japan,Detective drama::Crime,Film,Fiction,Kôji Yakusho::Tsuyoshi Ujiki::Anna Nakagawa,
4ce2b8115dcd0,BUENA VISTA SOCIAL CLUB,Wim Wenders,1999,Germany,Documentary,Film,Non Fiction,Joachim Cooder::Ry Cooder::Ibrahim Ferrer,
4ce2b81295544,The Matrix,Andy Wachowski::Larry Wachowski,1999,Australia::USA,Science Fiction,Film,Fiction,Keanu Reeves::Laurence Fishburne::Carrie-Anne Moss,
4ce2b812f0baf,GRÜNINGERS FALL,Richard Dindo,1998,Switzerland,Biopic::War,Film,Fiction,,The GRUNINGER CASE
4ce2b8137c327,Festen,Thomas Vinterberg,1998,Denmark,Drama,Film,Fiction,Ulrich Thomsen::Henning Moritzen::Thomas Bo Larsen,Dogme 1  Festen::The Celebration::Fête de famille
4ce2b813df499,NAPUN YOUNGHWA,Jang Sun-woo,1998,"Korea, Republic of",Drama,Film,Fiction,Kwok Hyok-sin::Jang Nam-kyoung::Ducky Kim,"TIMELESS, BOTTOMLESS BAD MOVIE"
4ce2b813f0066,HANYO,Kim Ki-young,1960,"Korea, Republic of",Drama,Film,Fiction,Lee Un-shim::Chu Jung-nyo::Kim Chin-kyu,The HOUSEMAID
4ce2b8142b46f,Office Space,Mike Judge,1999,USA,Comedy,Film,Fiction,Ron Livingston::Stephen Root::Gary Cole,
4ce2b8144d35a,PO URODOV I LIUDEI,Aleksei Balabanov,1998,Russian Federation,Drama,Film,Fiction,Sergei Makovetsky::Dinara Droukarova::Lika Nevolina,PRO OURODOV I LIOUDIEI::OF FREAKS AND MEN::Des MONSTRES ET DES HOMMES
4ce2b814c21cb,JEANNE D'ARC,Luc Besson,1999,France,Biopic::Historical drama,Film,Fiction,Milla Jovovich::John Malkovich::Faye Dunaway,JOAN OF ARC::The MESSENGER::The STORY OF JOAN OF ARC::JOHANKA Z ARKU::The MESSENGER  THE STORY OF JOAN OF ARC
4ce2b815256dc,Being John Malkovich,Spike Jonze,1999,USA,Comedy,Film,Fiction,John Cusack::Cameron Diaz::Catherine Keener,Dans La Peau De John Malkovich
4ce2b8152bc43,Fight Club,David Fincher,1999,Germany::USA,Drama,Film,Fiction,Brad Pitt::Edward Norton::Helena Bonham Carter,
4ce2b8153ced0,SICILIA!,Danièle Huillet::Jean-Marie Straub,1998,France::Germany::Italy,Drama,Film,Fiction,Gianni Buscarino::Vittorio Vigneri::Angela Nugara,Il NOME E LE LACRIME::SICILY!
4ce2b815a242c,ROMANCE,Catherine Breillat,1999,France,Drama,Film,Fiction,Caroline Ducey::Sagamore Stévenin::François Berléand,
4ce2b81640fd5,The Insider,Michael Mann,1999,USA,Drama,Film,Fiction,Al Pacino::Russell Crowe::Christopher Plummer,The Faculty
4ce2b8166c5b0,New Rose Hotel,Abel Ferrara,1998,USA,Drama,Film,Fiction,Christopher Walken::Willem Dafoe::Asia Argento,
4ce2b81789b24,Topsy-Turvy,Mike Leigh,2000,United Kingdom::USA,Drama,Film,Fiction,Jim Broadbent::Allan Corduner::Timothy Spall,
4ce2b81796df6,The Straight Story,David Lynch,1999,France::United Kingdom::USA,Road movie::Drama,Film,Fiction,Richard Farnsworth::Sissy Spacek::Harry Dean Stanton,Une Histoire Vraie
4ce2b81811eb0,Shulie,,1998,USA,Drama,Film,Fiction,,
4ce2b8182e312,The Lord of the Rings  The Fellowship of the Ring,Peter Jackson,2001,New Zealand::USA,Fantasy::Action and Adventure,Film,Fiction,Elijah Wood::Ian McKellen::Liv Tyler,The Lord of the Rings::The Fellowship of the Ring
4ce2b8182fa8a,DANCER IN THE DARK,Lars von Trier,2000,Denmark::France::Germany::Italy::Sweden,Musical::Drama,Film,Fiction,Björk::Catherine Deneuve::David Morse,TAPS::DANCERS IN THE DARK
4ce2b81877b71,Dil se..,Mani Ratnam,1998,India,Drama,Film,Fiction,Shah Rukh Khan::Manisha Koirala::Preity Zinta,From the Heart::UYIRE
4ce2b818a4b15,Wandafuru Raifu,Hirokazu Koreeda,1998,Japan,Drama,Film,Fiction,Arata::Erika Oda::Susumu Terajima,Afterlife::After Life
4ce2b818df23a,American Beauty,Sam Mendes,1999,USA,Comedy::Drama,Film,Fiction,Kevin Spacey::Annette Bening::Thora Birch,
4ce2b819b3a94,L' HUMANITÉ,Bruno Dumont,1999,France,Drama,Film,Fiction,Emmanuel Schotté::Séverine Caneele::Philippe Tullier,HUMANITY
4ce2b81b9d18e,TODO SOBRE MI MADRE,Pedro Almodóvar,1999,Spain::France,Drama,Film,Fiction,Cecilia Roth::Marisa Paredes::Candela Peña,ALL ABOUT MY MOTHER::TOUT SUR MA MÈRE
4ce2b81d77d71,SÅNGER FRÅN ANDRA VÅNINGEN,Roy Andersson,2000,Denmark::France::Germany::Norway::Sweden,Drama,Film,Fiction,Lars Nordh::Stefan Larsson::Bengt C.W. Carlsson,CHANSONS DU DEUXIEME ÉTAGE::SONGS FROM THE SECOND FLOOR
4ce2b81e54227,Hours for Jerome I & II,Nathaniel Dorsky,1982,USA,,Film,Non Fiction,,Hours for Jerome
4ce2b81f5f4a1,Human Remains,Jay Rosenblatt,1998,USA,Documentary,Film,Non Fiction,,
4ce2b81fe24cb,Magnolia,Paul Thomas Anderson,1999,USA,Drama,Film,Fiction,Jeremy Blackman::Tom Cruise::Melinda Dillon,
4ce2b82020179,Casablanca,Michael Curtiz,1942,USA,Romance::War::Drama,Film,Fiction,Lou Marcelle::Humphrey Bogart::Ingrid Bergman,
4ce2b8203c690,Beau Travail,Claire Denis,1998,France,Drama,Film,Fiction,Denis Lavant::Michel Subor::Grégoire Colin,Bella tarea::Good Work
4ce2b820bfca3,La Fille sur le pont,Patrice Leconte,1998,France,Comedy::Romance,Film,Fiction,Daniel Auteuil::Vanessa Paradis::Claude Aufaure,The Girl on the Bridge::Koprudeki Kiz
4ce2b821ef715,Ruskin,Robert Beavers,1974,,,Film,,,
4ce2b8221f558,Gladiator,Ridley Scott,2000,United Kingdom::USA,Period drama,Film,Fiction,Russell Crowe::Joaquin Phoenix::Connie Nielsen,
4ce2b82253ff5,American Movie  The Making of Northwestern,Chris Smith,1999,USA,Documentary,Film,Non Fiction,Mark Borchardt::Tom Schimmels::Monica Borchardt,American Movie
4ce2b822587b0,The Blair Witch Project,Daniel Myrick::Eduardo Sanchez,1999,USA,Horror,Film,Fiction,Heather Donahue::Joshua Leonard::Michael Williams,
4ce2b8245411d,Minority Report,Steven Spielberg,2002,USA,Science Fiction::Thriller,Film,Fiction,Tom Cruise::Max von Sydow::Steve Harris,
4ce2b8255367b,RANGHE KHODA,,1999,Iran,,Film,Fiction,Hossein Mahjub::Mohsen Ramezani::Salime Feiza,The COLOR OF PARADISE::The COLOUR OF HEAVEN::A RANG-E KHODA::The COLOR OF GOD::The COLOUR OF PARADISE::The COLOUR OF GOD
4ce2b82606433,UNZERE KINDER,Natan Gross,1951,Poland,Drama,Film,Fiction,Shimon Dzigan::Yisroel Schumacher::Niusia Gold,OUR CHILDREN
4ce2b82626437,Assumption,Peter Gidal,1997,United Kingdom,,Film,,,
4ce2b82851832,Lumumba,Raoul Peck,2000,Belgium::France::Germany::Haiti,Biopic,Film,Fiction,Eriq Ebouaney::Alex Descas::Maka Kotto,"Lumumba, Return to the Congo::The Middle Passage::Lumumba, retour au Congo"
4ce2b829473c5,Sexy Beast,Jonathan Glazer,2001,Spain::United Kingdom::USA,Gangster,Film,Fiction,Ray Winstone::Ben Kingsley::Ian McShane,
4ce2b829e01cd,2046,Wong Kar Wai,2004,People's Republic of China::France::Germany::Hong Kong::Italy,Science Fiction::Romance::Fantasy,Film,Fiction,Tony Leung Chiu-wai::Gong Li::Faye Wong Ching-man,
