timothy-quay,Timothy Quay,timothy quay,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/timothy-quay
jose-quental,José Quental,jose quental,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jose-quental
caitlin-quinlan,Caitlin Quinlan,caitlin quinlan,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/caitlin-quinlan
joanna-quinn,Joanna Quinn,joanna quinn,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/joanna-quinn
angel-quintana-morraja,Ángel Quintana Morraja,angel quintana morraja,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/angel-quintana-morraja
bilal-qureshi,Bilal Qureshi,bilal qureshi,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bilal-qureshi
william-raban,William Raban,william raban,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/william-raban
julian-radlmaier,Julian Radlmaier,julian radlmaier,director,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julian-radlmaier
mina-radovic,Mina Radović,mina radović,critic,Serbia/UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mina-radovic
nicolas-raffin,Nicolas Raffin,nicolas raffin,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nicolas-raffin
behzad-rahimian,Behzad Rahimian,behzad rahimian,critic,Iran,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/behzad-rahimian
paola-raiman,Paola Raiman,paola raiman,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paola-raiman
yvonne-rainer,Yvonne Rainer,yvonne rainer,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/yvonne-rainer
s-s-rajamouli,S.S. Rajamouli,s.s. rajamouli,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/s-s-rajamouli
naman-ramachandran,Naman Ramachandran,naman ramachandran,critic,UK/India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/naman-ramachandran
charles-ramirez-berg,Charles Ramírez Berg,charles ramirez berg,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charles-ramirez-berg
ivan-ramljak,Ivan Ramljak,ivan ramljak,critic,Croatia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ivan-ramljak
alex-ramon,Alex Ramon,alex ramon,critic,Poland/UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alex-ramon
carlos-ramos,Carlos Ramos,carlos ramos,critic,Portugal,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/carlos-ramos
lynne-ramsay,Lynne Ramsay,lynne ramsay,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lynne-ramsay
baradwaj-rangan,Baradwaj Rangan,baradwaj rangan,critic,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/baradwaj-rangan
pa-ranjith,Pa. Ranjith,pa. ranjith,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pa-ranjith
tytti-rantanen,Tytti Rantanen,tytti rantanen,critic,Finland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tytti-rantanen
gitanjali-rao,Gitanjali Rao,gitanjali rao,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gitanjali-rao
nicolas-rapold,Nicolas Rapold,nicolas rapold,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nicolas-rapold
jonas-poher-rasmussen,Jonas Poher Rasmussen,jonas poher rasmussen,director,Denmark ,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jonas-poher-rasmussen
nanna-frank-rasmussen,Nanna Frank Rasmussen,nanna frank rasmussen,critic,Denmark,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nanna-frank-rasmussen
pen-ek-ratanaruang,Pen-ek Ratanaruang,pen-ek ratanaruang,director,Thailand,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pen-ek-ratanaruang
mani-ratnam,Mani Ratnam,mani ratnam,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mani-ratnam
clement-rauger,Clément Rauger,clement rauger,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/clement-rauger
tony-rayns,Tony Rayns,tony rayns,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tony-rayns
kiva-reardon,Kiva Reardon,kiva reardon,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kiva-reardon
bert-rebhandl,Bert Rebhandl,bert rebhandl,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bert-rebhandl
andy-rector,Andy Rector,andy rector,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andy-rector
raymond-red,Raymond Red,raymond red,director,Philippines,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/raymond-red
ben-reed,Ben Reed,ben reed,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ben-reed
jeff-reichert,Jeff Reichert,jeff reichert,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jeff-reichert
mark-reid,Mark Reid,mark reid,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mark-reid
pia-reiser,Pia Reiser,pia reiser,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pia-reiser
julien-rejl,Julien Rejl,julien rejl,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julien-rejl
camilo-restrepo,Camilo Restrepo,camilo restrepo,director,Colombia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/camilo-restrepo
carlos-reviriego,Carlos Reviriego,carlos reviriego,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/carlos-reviriego
laurence-reymond,Laurence Reymond,laurence reymond,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/laurence-reymond
john-david-rhodes,John David Rhodes,john david rhodes,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/john-david-rhodes
esteve-riambau-moller,Esteve Riambau Möller,esteve riambau moller,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/esteve-riambau-moller
julius-richard,Julius Richard,julius richard,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julius-richard
carrie-rickey,Carrie Rickey,carrie rickey,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/carrie-rickey
paul-ridd,Paul Ridd,paul ridd,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paul-ridd
katie-rife,Katie Rife,katie rife,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/katie-rife
jonathan-rigby,Jonathan Rigby,jonathan rigby,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jonathan-rigby
jessica-sarah-rinland,Jessica Sarah Rinland,jessica sarah rinland,director,Argentina/UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jessica-sarah-rinland
kong-rithdee,Kong Rithdee,kong rithdee,critic,Thailand,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kong-rithdee
riri-riza,Riri Riza,riri riza,director,Indonesia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/riri-riza
vadim-rizov,Vadim Rizov,vadim rizov,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/vadim-rizov
adam-roberts,Adam Roberts,adam roberts,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/adam-roberts
ben-roberts,Ben Roberts,ben roberts,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ben-roberts
soraya-roberts,Soraya Roberts,soraya roberts,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/soraya-roberts
jon-robertson,Jon Robertson,jon robertson,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jon-robertson
selina-robertson,Selina Robertson,selina robertson,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/selina-robertson
tim-robey,Tim Robey,tim robey,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tim-robey
brian-robinson,Brian Robinson,brian robinson,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/brian-robinson
leo-robson,Leo Robson,leo robson,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/leo-robson
james-rocarols,James Rocarols,james rocarols,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/james-rocarols
james-rodrigues,James Rodrigues,james rodrigues,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/james-rodrigues
joao-pedro-rodrigues,Joao Pedro Rodrigues,joao pedro rodrigues,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/joao-pedro-rodrigues
nuno-rodrigues,Nuno Rodrigues,nuno rodrigues,critic,Portugal,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nuno-rodrigues
jose-maria-rodriguez-armada,José Maria Rodríguez Armada,jose maria rodriguez armada,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jose-maria-rodriguez-armada
farid-rodriguez-rivero,Farid Rodríguez Rivero,farid rodriguez rivero,director,Peru,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/farid-rodriguez-rivero
alice-rohrwacher,Alice Rohrwacher,alice rohrwacher,director,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alice-rohrwacher
juliet-romeo,Juliet Romeo,juliet romeo,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/juliet-romeo
nicoletta-romeo,Nicoletta Romeo,nicoletta romeo,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nicoletta-romeo
pedro-g-romero,Pedro G. Romero,pedro g. romero,director,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pedro-g-romero
jonathan-romney,Jonathan Romney,jonathan romney,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jonathan-romney
sophy-romvari,Sophy Romvari,sophy romvari,director,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sophy-romvari
elif-rongen-kaynakci,Elif Rongen-Kaynakci,elif rongen-kaynakci,critic,Netherlands,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/elif-rongen-kaynakci
david-rooney,David Rooney,david rooney,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/david-rooney
sebastian-rosal,Sebastián Rosal,sebastian rosal,critic,Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sebastian-rosal
bernard-rose,Bernard Rose,bernard rose,director,UK/USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bernard-rose
jonathan-rosenbaum,Jonathan Rosenbaum,jonathan rosenbaum,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jonathan-rosenbaum
eloise-ross,Eloise Ross,eloise ross,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/eloise-ross
jonathan-ross,Jonathan Ross,jonathan ross,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jonathan-ross
julian-ross,Julian Ross,julian ross,critic,Netherlands,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/julian-ross
federico-rossin,Federico Rossin,federico rossin,critic,Italy/France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/federico-rossin
rainer-rother,Rainer Rother,rainer rother,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rainer-rother
joshua-rothkopf,Joshua Rothkopf,joshua rothkopf,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/joshua-rothkopf
andy-rotman,Andy Rotman,andy rotman,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andy-rotman
mohammed-rouda,Mohammed Rouda,mohammed rouda,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mohammed-rouda
baptiste-roux,Baptiste Roux,baptiste roux,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/baptiste-roux
philippe-rouyer,Philippe Rouyer,philippe rouyer,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/philippe-rouyer
ronald-rovers,Ronald Rovers,ronald rovers,critic,Netherlands,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ronald-rovers
shelagh-rowan-legg,Shelagh Rowan-Legg,shelagh rowan-legg,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/shelagh-rowan-legg
joe-rubin,Joe Rubin,joe rubin,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/joe-rubin
martin-rubin,Martin Rubin,martin rubin,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/martin-rubin
mey-rude,Mey Rude,mey rude,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mey-rude
peter-christian-rude,Peter Christian Rude,peter christian rude,critic,Denmark,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/peter-christian-rude
christine-ruffert,Christine Rüffert,christine ruffert,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/christine-ruffert
kivu-ruhorahoza,Kivu Ruhorahoza,kivu ruhorahoza,director,Rwanda,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kivu-ruhorahoza
celine-ruivo,Céline Ruivo,celine ruivo,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/celine-ruivo
paula-arantzazu-ruiz,Paula Arantzazu Ruiz,paula arantzazu ruiz,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paula-arantzazu-ruiz
alonso-ruizpalacios,Alonso Ruizpalacios,alonso ruizpalacios,director,Mexico,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alonso-ruizpalacios
catherine-russell,Catherine Russell,catherine russell,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/catherine-russell
patrick-russell,Patrick Russell,patrick russell,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/patrick-russell
wendy-russell,Wendy Russell,wendy russell,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/wendy-russell
tom-ryan,Tom Ryan,tom ryan,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tom-ryan
tobias-ryden-sjostrand,Tobias Rydén Sjöstrand,tobias ryden sjostrand,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tobias-ryden-sjostrand
alistair-ryder,Alistair Ryder,alistair ryder,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alistair-ryder
seungwan-ryoo,Seungwan Ryoo,seungwan ryoo,director,South Korea,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/seungwan-ryoo
jennifer-sabine,Jennifer Sabine,jennifer sabine,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jennifer-sabine
kate-saccone,Kate Saccone,kate saccone,critic,Netherlands,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kate-saccone
ira-sachs,Ira Sachs,ira sachs,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ira-sachs
kat-sachs,Kat Sachs,kat sachs,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kat-sachs
josh-saco,Josh Saco,josh saco,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/josh-saco
yal-sadat,Yal Sadat,yal sadat,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/yal-sadat
saim-sadiq,Saim Sadiq,saim sadiq,director,Pakistan,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/saim-sadiq
benny-safdie,Benny Safdie,benny safdie,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/benny-safdie
josh-safdie,Josh Safdie,josh safdie,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/josh-safdie
arjun-sajip,Arjun Sajip,arjun sajip,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/arjun-sajip
lucia-salas,Lucía Salas,lucia salas,critic,Argentina/Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lucia-salas
cristian-saldia,Cristian Saldía,cristian saldia,critic,Chile,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/cristian-saldia
rafa-sales-ross,Rafa Sales Ross,rafa sales ross,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rafa-sales-ross
mark-salisbury,Mark Salisbury,mark salisbury,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mark-salisbury
walter-salles,Walter Salles,walter salles,director,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/walter-salles
dan-sallitt,Dan Sallitt,dan sallitt,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dan-sallitt
caspar-salmon,Caspar Salmon,caspar salmon,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/caspar-salmon
rasha-salti,Rasha Salti,rasha salti,critic,Canada/Lebanon/Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rasha-salti
rox-samer,Rox Samer,rox samer,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rox-samer
maria-san-filippo,Maria San Filippo,maria san filippo,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/maria-san-filippo
sukhdev-sandhu,Sukhdev Sandhu,sukhdev sandhu,critic,UK/USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sukhdev-sandhu
isabel-sandoval,Isabel SANDOVAL,isabel sandoval,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/isabel-sandoval
giulio-sangiorgio,Giulio Sangiorgio,giulio sangiorgio,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/giulio-sangiorgio
aboubakar-sanogo,Aboubakar Sanogo,aboubakar sanogo,critic,Burkina Faso / Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/aboubakar-sanogo
lucy-sante,Lucy Sante,lucy sante,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lucy-sante
zunzunegui-santos,Zunzunegui Santos,zunzunegui santos,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/zunzunegui-santos
sophia-satchell-baeza,Sophia Satchell-Baeza,sophia satchell-baeza,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sophia-satchell-baeza
peeter-sauter,Peeter Sauter,peeter sauter,critic,Estonia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/peeter-sauter
rob-savage,Rob Savage,rob savage,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rob-savage
cary-rajinder-sawhney,Cary Rajinder Sawhney,cary rajinder sawhney,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/cary-rajinder-sawhney
libby-saxton,Libby Saxton,libby saxton,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/libby-saxton
hayley-scanlon,Hayley Scanlon,hayley scanlon,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/hayley-scanlon
peter-scarlet,Peter Scarlet,peter scarlet,critic,USA/Abu Dhabi,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/peter-scarlet
ren-scateni,Ren Scateni,ren scateni,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ren-scateni
nicolas-schaller,Nicolas Schaller,nicolas schaller,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nicolas-schaller
james-schamus,James Schamus,james schamus,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/james-schamus
pini-schatz,Pini Schatz,pini schatz,critic,Israel,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pini-schatz
cyril-schaublin,Cyril Schäublin,cyril schaublin,director,Switzerland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/cyril-schaublin
jeff-scheible,Jeff Scheible,jeff scheible,critic,UK/USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jeff-scheible
daniel-scheinert,Daniel Scheinert,daniel scheinert,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/daniel-scheinert
lone-scherfig,Lone Scherfig,lone scherfig,director,Denmark,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lone-scherfig
git-scheynius,Git Scheynius,git scheynius,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/git-scheynius
aaron-schimberg,Aaron Schimberg,aaron schimberg,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/aaron-schimberg
dan-schindel,Dan Schindel,dan schindel,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dan-schindel
regina-schlagnitweit,Regina Schlagnitweit,regina schlagnitweit,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/regina-schlagnitweit
volker-schlondorff,Volker Schlöndorff,volker schlondorff,director,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/volker-schlondorff
aj-schnack,AJ Schnack,aj schnack,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/aj-schnack
alexandra-schneider,Alexandra Schneider,alexandra schneider,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alexandra-schneider
beat-schneider,Beat Schneider,beat schneider,critic,Switzerland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/beat-schneider
jane-schoenbrun,Jane Schoenbrun,jane schoenbrun,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jane-schoenbrun
pablo-o-scholz,Pablo O. Scholz,pablo o. scholz,critic,Argentina,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pablo-o-scholz
paul-schrader,Paul Schrader,paul schrader,director,US,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paul-schrader
stanley-schtinter,Stanley Schtinter,stanley schtinter,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stanley-schtinter
stefanie-schulte-strathaus,Stefanie Schulte Strathaus,stefanie schulte strathaus,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stefanie-schulte-strathaus
michael-schultz,Michael Schultz,michael schultz,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michael-schultz
hannes-schupbach,Hannes Schüpbach,hannes schupbach,critic,Switzerland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/hannes-schupbach
sheila-schvarzman,Sheila Schvarzman,sheila schvarzman,critic,Brazil ,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sheila-schvarzman
dietmar-schwarzler,Dietmar Schwärzler,dietmar schwarzler,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dietmar-schwarzler
ariel-schweitzer,Ariel Schweitzer,ariel schweitzer,critic,France/Israel,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ariel-schweitzer
barbara-schweizerhof,Barbara Schweizerhof,barbara schweizerhof,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/barbara-schweizerhof
robert-schwentke,Robert Schwentke,robert schwentke,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/robert-schwentke
martin-scorsese,Martin Scorsese,martin scorsese,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/martin-scorsese
adam-scovell,Adam Scovell,adam scovell,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/adam-scovell
jourdain-searles,Jourdain Searles,jourdain searles,critic,US,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jourdain-searles
isabel-segui,Isabel Seguí,isabel segui,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/isabel-segui
louis-seguin,Louis Séguin,louis seguin,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/louis-seguin
pedro-emilio-segura-bernal,Pedro Emilio Segura Bernal,pedro emilio segura bernal,critic,Mexico,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/pedro-emilio-segura-bernal
steve-seid,Steve Seid,steve seid,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/steve-seid
amy-seimetz,Amy Seimetz,amy seimetz,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/amy-seimetz
virginie-selavy,Virginie Sélavy,virginie selavy,critic,France/UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/virginie-selavy
lucia-seles,Lucía Seles,lucia seles,director,Chile,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lucia-seles
emma-seligman,Emma Seligman,emma seligman,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/emma-seligman
john-semley,John Semley,john semley,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/john-semley
aparna-sen,Aparna Sen,aparna sen,director,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/aparna-sen
mayukh-sen,Mayukh Sen,mayukh sen,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/mayukh-sen
sanghita-sen,Sanghita Sen,sanghita sen,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sanghita-sen
