johannes-lohmus,Film journalist / teacher,10,Libahunt (Werewolf),libahunt (werewolf),1968,Leida Laius,leida laius
tara-lomax,Academic,10,Midnight Cowboy,midnight cowboy,1969,John Schlesinger,john schlesinger
tara-lomax,Academic,10,Apocalypse Now,apocalypse now,1979,Francis Ford Coppola,francis ford coppola
tara-lomax,Academic,10,Seven Samurai,seven samurai,1954,Akira Kurosawa,akira kurosawa
tara-lomax,Academic,10,Sunset Blvd.,sunset blvd.,1950,Billy Wilder,billy wilder
tara-lomax,Academic,10,The Man Who Shot Liberty Valance,the man who shot liberty valance,1962,John Ford,john ford
tara-lomax,Academic,10,Cléo from 5 to 7,cleo from 5 to 7,1962,Agnès Varda,agnes varda
tara-lomax,Academic,10,Metropolis,metropolis,1927,Fritz Lang,fritz lang
tara-lomax,Academic,10,Rebel without a Cause,rebel without a cause,1955,Nicholas Ray,nicholas ray
tara-lomax,Academic,10,Citizen Kane,citizen kane,1941,Orson Welles,orson welles
tara-lomax,Academic,10,The Bridge on the River Kwai,the bridge on the river kwai,1957,David Lean,david lean
manuel-j-lombardo,Film critic and professor,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
manuel-j-lombardo,Film critic and professor,10,Stars in My Crown,stars in my crown,1949,Jacques Tourneur,jacques tourneur
manuel-j-lombardo,Film critic and professor,10,The Searchers,the searchers,1956,John Ford,john ford
manuel-j-lombardo,Film critic and professor,10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
manuel-j-lombardo,Film critic and professor,10,La Maman et la Putain,la maman et la putain,1973,Jean Eustache,jean eustache
manuel-j-lombardo,Film critic and professor,10,"Visit, or Memories and Confessions","visit, or memories and confessions",1982,Manoel de Oliveira,manoel de oliveira
manuel-j-lombardo,Film critic and professor,10,The Long Day Closes,the long day closes,1992,Terence Davies,terence davies
manuel-j-lombardo,Film critic and professor,10,Dear Diary,dear diary,1993,Nanni Moretti,nanni moretti
manuel-j-lombardo,Film critic and professor,10,Kauas Pilvet Karkaavat,kauas pilvet karkaavat,1996,Aki Kaurismäki,aki kaurismaki
manuel-j-lombardo,Film critic and professor,10,"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty","as i was moving ahead, occasionally i saw brief glimpses of beauty",2000,Jonas Mekas,jonas mekas
kim-longinotto,Director,10,Les SILENCES DU PALAIS,les silences du palais,1994,Moufida Tlatli,moufida tlatli
kim-longinotto,Director,10,Fucking Åmål,fucking åmal,1998,Lukas Moodysson,lukas moodysson
kim-longinotto,Director,10,Le Gamin au vélo,le gamin au velo,2011,"Jean-Pierre Dardenne, Luc Dardenne","jean-pierre dardenne, luc dardenne"
kim-longinotto,Director,10,3 Faces,3 faces,2018,Jafar Panahi,jafar panahi
kim-longinotto,Director,10,The Lives of Others,the lives of others,2006,Florian Henckel von Donnersmarck,florian henckel von donnersmarck
kim-longinotto,Director,10,Where Is the Friend's House?,where is the friend's house?,1987,Abbas Kiarostami,abbas kiarostami
kim-longinotto,Director,10,Wadjda,wadjda,2012,Haifaa Al-Mansour,haifaa al-mansour
kim-longinotto,Director,10,Withnail & I,withnail & i,1986,Bruce Robinson,bruce robinson
kim-longinotto,Director,10,Sherman's March  A Meditation on the Possibility of Romantic Love in the South during an Era of Nuclear Weapons Prolifer,sherman's march  a meditation on the possibility of romantic love in the south during an era of nuclear weapons prolifer,1985,Ross Mcelwee,ross mcelwee
kim-longinotto,Director,10,Much Ado About Dying,much ado about dying,2022,Simon Chambers,simon chambers
phillip-lopate,USA,10,Ugetsu Monogatari,ugetsu monogatari,1953,Kenji Mizoguchi,kenji mizoguchi
phillip-lopate,USA,10,Madame de...,madame de...,1953,Max Ophuls,max ophuls
phillip-lopate,USA,10,Le Mépris,le mepris,1963,Jean-Luc Godard,jean-luc godard
phillip-lopate,USA,10,Sans Soleil,sans soleil,1982,Chris Marker,chris marker
phillip-lopate,USA,10,City Lights,city lights,1931,Charles Chaplin,charles chaplin
phillip-lopate,USA,10,Scener ur ett äktenskap,scener ur ett aktenskap,1974,Ingmar Bergman,ingmar bergman
phillip-lopate,USA,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
phillip-lopate,USA,10,The Shop around the Corner,the shop around the corner,1940,Ernst Lubitsch,ernst lubitsch
phillip-lopate,USA,10,L'avventura,l'avventura,1960,Michelangelo Antonioni,michelangelo antonioni
phillip-lopate,USA,10,Night and Fog,night and fog,1955,Alain Resnais,alain resnais
joao-lopes,Film critic,10,La Règle du jeu,la regle du jeu,1939,Jean Renoir,jean renoir
joao-lopes,Film critic,10,Journey to Italy,journey to italy,1954,Roberto Rossellini,roberto rossellini
joao-lopes,Film critic,10,À bout de souffle,a bout de souffle,1960,Jean-Luc Godard,jean-luc godard
joao-lopes,Film critic,10,Splendor in the Grass,splendor in the grass,1961,Elia Kazan,elia kazan
joao-lopes,Film critic,10,Lilith,lilith,1964,Robert Rossen,robert rossen
joao-lopes,Film critic,10,Persona,persona,1966,Ingmar Bergman,ingmar bergman
joao-lopes,Film critic,10,"Hitler, a film from Germany","hitler, a film from germany",1977,Hans Jürgen Syberberg,hans jurgen syberberg
joao-lopes,Film critic,10,Near Death,near death,1989,Frederick Wiseman,frederick wiseman
joao-lopes,Film critic,10,Goodbye to Language,goodbye to language,2014,Jean-Luc Godard,jean-luc godard
joao-lopes,Film critic,10,Happy End,happy end,2017,Michael Haneke,michael haneke
kristen-lopez,TV Editor,10,Children of Men,children of men,2006,Alfonso Cuarón,alfonso cuaron
kristen-lopez,TV Editor,10,The Wizard of Oz,the wizard of oz,1939,Victor Fleming,victor fleming
kristen-lopez,TV Editor,10,Almost Famous,almost famous,2000,Cameron Crowe,cameron crowe
kristen-lopez,TV Editor,10,Casino,casino,1995,Martin Scorsese,martin scorsese
kristen-lopez,TV Editor,10,All That Jazz,all that jazz,1979,Bob Fosse,bob fosse
kristen-lopez,TV Editor,10,The Night of the Hunter,the night of the hunter,1955,Charles Laughton,charles laughton
kristen-lopez,TV Editor,10,Gentlemen Prefer Blondes,gentlemen prefer blondes,1953,Howard Hawks,howard hawks
kristen-lopez,TV Editor,10,The Red Shoes,the red shoes,1948,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
kristen-lopez,TV Editor,10,Chungking Express,chungking express,1994,Wong Kar Wai,wong kar wai
kristen-lopez,TV Editor,10,Bringing Up Baby,bringing up baby,1938,Howard Hawks,howard hawks
jose-luis-lorenzo,Film critic,10,The Godfather,the godfather,1972,Francis Ford Coppola,francis ford coppola
jose-luis-lorenzo,Film critic,10,It's a Wonderful Life,it's a wonderful life,1947,Frank Capra,frank capra
jose-luis-lorenzo,Film critic,10,Aliens,aliens,1986,James Cameron,james cameron
jose-luis-lorenzo,Film critic,10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
jose-luis-lorenzo,Film critic,10,Sorcerer,sorcerer,1977,William Friedkin,william friedkin
jose-luis-lorenzo,Film critic,10,Blow Out,blow out,1981,Brian De Palma,brian de palma
jose-luis-lorenzo,Film critic,10,The Band Wagon,the band wagon,1953,Vincente Minnelli,vincente minnelli
jose-luis-lorenzo,Film critic,10,Johnny Guitar,johnny guitar,1954,Nicholas Ray,nicholas ray
jose-luis-lorenzo,Film critic,10,Two Lovers,two lovers,2008,James Gray,james gray
jose-luis-lorenzo,Film critic,10,The Red Shoes,the red shoes,1948,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
carlos-losilla,Film critic,10,An Affair to Remember,an affair to remember,1957,Leo McCarey,leo mccarey
carlos-losilla,Film critic,10,Red Desert,red desert,1964,Michelangelo Antonioni,michelangelo antonioni
carlos-losilla,Film critic,10,Deux Anglaises Et Le Continent,deux anglaises et le continent,1971,François Truffaut,francois truffaut
carlos-losilla,Film critic,10,Inland Empire,inland empire,2006,David Lynch,david lynch
carlos-losilla,Film critic,10,The Deer Hunter,the deer hunter,1978,Michael Cimino,michael cimino
carlos-losilla,Film critic,10,Le Mépris,le mepris,1963,Jean-Luc Godard,jean-luc godard
carlos-losilla,Film critic,10,Rio Bravo,rio bravo,1958,Howard Hawks,howard hawks
carlos-losilla,Film critic,10,Cat People,cat people,1943,Jacques Tourneur,jacques tourneur
carlos-losilla,Film critic,10,The Band Wagon,the band wagon,1953,Vincente Minnelli,vincente minnelli
carlos-losilla,Film critic,10,Sans Soleil,sans soleil,1982,Chris Marker,chris marker
david-lowery,Director,10,2001: A Space Odyssey,2001: a space odyssey,1968,Stanley Kubrick,stanley kubrick
david-lowery,Director,10,Princess Mononoke,princess mononoke,1997,Hayao Miyazaki,hayao miyazaki
david-lowery,Director,10,Do the Right Thing,do the right thing,1989,Spike Lee,spike lee
david-lowery,Director,10,E.T.  The Extra-terrestrial,e.t.  the extra-terrestrial,1982,Steven Spielberg,steven spielberg
david-lowery,Director,10,McCabe & Mrs. Miller,mccabe & mrs. miller,1971,Robert Altman,robert altman
david-lowery,Director,10,Andrei Rublev,andrei rublev,1966,Andrei Tarkovsky,andrei tarkovsky
david-lowery,Director,10,Mad Max: Fury Road,mad max: fury road,2015,George Miller,george miller
david-lowery,Director,10,Halloween,halloween,1978,John Carpenter,john carpenter
david-lowery,Director,10,The Tree of Life,the tree of life,2010,Terrence Malick,terrence malick
david-lowery,Director,10,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles","jeanne dielman, 23 quai du commerce, 1080 bruxelles",1975,Chantal Akerman,chantal akerman
tim-lucas,"Critic, novelist, and audio commentator",8,King Kong,king kong,1933,"Ernest B. Schoedsack, Merian C. Cooper","ernest b. schoedsack, merian c. cooper"
tim-lucas,"Critic, novelist, and audio commentator",8,Jeux interdits,jeux interdits,1952,René Clément,rene clement
tim-lucas,"Critic, novelist, and audio commentator",8,The Mystery of Picasso,the mystery of picasso,1956,Henri-Georges Clouzot,henri-georges clouzot
tim-lucas,"Critic, novelist, and audio commentator",8,Last Year at Marienbad,last year at marienbad,1961,Alain Resnais,alain resnais
tim-lucas,"Critic, novelist, and audio commentator",8,Ma nuit chez Maud,ma nuit chez maud,1969,Eric Rohmer,eric rohmer
tim-lucas,"Critic, novelist, and audio commentator",8,Once upon a Time in the West,once upon a time in the west,1968,Sergio Leone,sergio leone
tim-lucas,"Critic, novelist, and audio commentator",8,The Devils,the devils,1971,Ken Russell,ken russell
tim-lucas,"Critic, novelist, and audio commentator",8,"Synecdoche, New York","synecdoche, new york",2008,Charlie Kaufman,charlie kaufman
violet-lucca,,10,Al MAKHDOU-OUN,al makhdou-oun,1972,Tewfik Saleh,tewfik saleh
violet-lucca,,10,Terra Em Transe,terra em transe,1967,Glauber Rocha,glauber rocha
violet-lucca,,10,The Headless Woman,the headless woman,2008,Lucrecia Martel,lucrecia martel
violet-lucca,,10,Touki Bouki,touki bouki,1973,Djibril Diop Mambéty,djibril diop mambety
violet-lucca,,10,Twin Peaks: The Return,twin peaks: the return,2017,David Lynch,david lynch
violet-lucca,,10,Memories of Underdevelopment,memories of underdevelopment,1968,Tomás Gutiérrez Alea,tomas gutierrez alea
violet-lucca,,10,No Home Movie,no home movie,2015,Chantal Akerman,chantal akerman
violet-lucca,,10,Petite maman,petite maman,2021,Céline Sciamma,celine sciamma
violet-lucca,,10,Personal Problems,personal problems,1980,Bill Gunn,bill gunn
violet-lucca,,10,Yi Yi,yi yi,1999,Edward Yang,edward yang
roger-luckhurst,writer and academic,10,Touch of Evil,touch of evil,1958,Orson Welles,orson welles
roger-luckhurst,writer and academic,10,Taxi Driver,taxi driver,1976,Martin Scorsese,martin scorsese
roger-luckhurst,writer and academic,10,Mulholland Dr.,mulholland dr.,2001,David Lynch,david lynch
roger-luckhurst,writer and academic,10,Cléo from 5 to 7,cleo from 5 to 7,1962,Agnès Varda,agnes varda
roger-luckhurst,writer and academic,10,Professione: reporter,professione: reporter,1974,Michelangelo Antonioni,michelangelo antonioni
roger-luckhurst,writer and academic,10,Cemetery of Splendour,cemetery of splendour,2015,Apichatpong Weerasethakul,apichatpong weerasethakul
roger-luckhurst,writer and academic,10,Bir zamanlar Anadolu'da,bir zamanlar anadolu'da,2011,Nuri Bilge Ceylan,nuri bilge ceylan
roger-luckhurst,writer and academic,10,The Shining,the shining,1980,Stanley Kubrick,stanley kubrick
roger-luckhurst,writer and academic,10,Portrait of a Lady on Fire,portrait of a lady on fire,2019,Céline Sciamma,celine sciamma
roger-luckhurst,writer and academic,10,The Driver,the driver,1978,Walter Hill,walter hill
jan-lumholdt,"Critic, Filmrutan",10,Duck Soup,duck soup,1933,Leo McCarey,leo mccarey
jan-lumholdt,"Critic, Filmrutan",10,The Night of the Hunter,the night of the hunter,1955,Charles Laughton,charles laughton
jan-lumholdt,"Critic, Filmrutan",10,North by Northwest,north by northwest,1959,Alfred Hitchcock,alfred hitchcock
jan-lumholdt,"Critic, Filmrutan",10,Portrait of Jennie,portrait of jennie,1948,Wilhelm Dieterle,wilhelm dieterle
jan-lumholdt,"Critic, Filmrutan",10,Lift to the Scaffold,lift to the scaffold,1958,Louis Malle,louis malle
jan-lumholdt,"Critic, Filmrutan",10,The Lavender Hill Mob,the lavender hill mob,1951,Charles Crichton,charles crichton
jan-lumholdt,"Critic, Filmrutan",10,Riget,riget,1994,"Lars von Trier, Morten Arnfred","lars von trier, morten arnfred"
jan-lumholdt,"Critic, Filmrutan",10,Groundhog Day,groundhog day,1993,Harold Ramis,harold ramis
jan-lumholdt,"Critic, Filmrutan",10,The King of Comedy,the king of comedy,1983,Martin Scorsese,martin scorsese
jan-lumholdt,"Critic, Filmrutan",10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Meshes of the Afternoon,meshes of the afternoon,1943,"Maya Deren, Alexander Hackenschmied","maya deren, alexander hackenschmied"
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Pickpocket,pickpocket,1959,Robert Bresson,robert bresson
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Blaise Pascal,blaise pascal,1972,Roberto Rossellini,roberto rossellini
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Taxi Driver,taxi driver,1976,Martin Scorsese,martin scorsese
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Heaven's Gate,heaven's gate,1980,Michael Cimino,michael cimino
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,The Shining,the shining,1980,Stanley Kubrick,stanley kubrick
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Manhunter,manhunter,1986,Michael Mann,michael mann
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Under the Skin,under the skin,1997,Carine Adler,carine adler
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Festen,festen,1998,Thomas Vinterberg,thomas vinterberg
sarah-lutton,BFI London Film Festival Programme Advisor; Film Programmer and Researcher,10,Magnolia,magnolia,1999,Paul Thomas Anderson,paul thomas anderson
laura-lux,Postgraduate Researcher in German Film,10,Vampyr,vampyr,1932,Carl Th. Dreyer,carl th. dreyer
laura-lux,Postgraduate Researcher in German Film,10,Beau travail,beau travail,1998,Claire Denis,claire denis
laura-lux,Postgraduate Researcher in German Film,10,Nostalghia,nostalghia,1983,Andrei Tarkovsky,andrei tarkovsky
laura-lux,Postgraduate Researcher in German Film,10,Die dritte Generation,die dritte generation,1979,Rainer Werner Fassbinder,rainer werner fassbinder
laura-lux,Postgraduate Researcher in German Film,10,Tropical Malady,tropical malady,2004,Apichatpong Weerasethakul,apichatpong weerasethakul
laura-lux,Postgraduate Researcher in German Film,10,Klassenverhältnisse,klassenverhaltnisse,1983,"Danièle Huillet, Jean-Marie Straub","daniele huillet, jean-marie straub"
laura-lux,Postgraduate Researcher in German Film,10,2001: A Space Odyssey,2001: a space odyssey,1968,Stanley Kubrick,stanley kubrick
laura-lux,Postgraduate Researcher in German Film,10,Jane B. par Agnes V.,jane b. par agnes v.,1987,Agnès Varda,agnes varda
laura-lux,Postgraduate Researcher in German Film,10,Smoking/No Smoking,smoking/no smoking,1993,Alain Resnais,alain resnais
laura-lux,Postgraduate Researcher in German Film,10,Six fois deux,six fois deux,1976,Jean-Luc Godard; Anne-Marie Miéville,jean-luc godard; anne-marie mieville
ben-luxford,Head of UK Wide Audiences,10,Out of Sight,out of sight,1998,Steven Soderbergh,steven soderbergh
ben-luxford,Head of UK Wide Audiences,10,A Matter of Life and Death,a matter of life and death,1946,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
ben-luxford,Head of UK Wide Audiences,10,Army of Shadows,army of shadows,1969,Jean-Pierre Melville,jean-pierre melville
ben-luxford,Head of UK Wide Audiences,10,Boyz N the Hood,boyz n the hood,1991,John Singleton,john singleton
ben-luxford,Head of UK Wide Audiences,10,Petite maman,petite maman,2021,Céline Sciamma,celine sciamma
ben-luxford,Head of UK Wide Audiences,10,De rouille et d'os,de rouille et d'os,2012,Jacques Audiard,jacques audiard
ben-luxford,Head of UK Wide Audiences,10,Rocco E I Suoi Fratelli,rocco e i suoi fratelli,1960,Luchino Visconti,luchino visconti
ben-luxford,Head of UK Wide Audiences,10,Under the Skin,under the skin,2013,Jonathan Glazer,jonathan glazer
ben-luxford,Head of UK Wide Audiences,10,La Haine,la haine,1995,Mathieu Kassovitz,mathieu kassovitz
ben-luxford,Head of UK Wide Audiences,10,Pan's Labyrinth,pan's labyrinth,2006,Guillermo del Toro,guillermo del toro
victoria-luxford,Film Critic,10,Pulp Fiction,pulp fiction,1994,Quentin Tarantino,quentin tarantino
victoria-luxford,Film Critic,10,The Godfather,the godfather,1972,Francis Ford Coppola,francis ford coppola
victoria-luxford,Film Critic,10,The Third Man,the third man,1949,Carol Reed,carol reed
victoria-luxford,Film Critic,10,Psycho,psycho,1960,Alfred Hitchcock,alfred hitchcock
victoria-luxford,Film Critic,10,Jaws,jaws,1975,Steven Spielberg,steven spielberg
victoria-luxford,Film Critic,10,Singin' in the Rain,singin' in the rain,1951,"Gene Kelly, Stanley Donen","gene kelly, stanley donen"
victoria-luxford,Film Critic,10,GoodFellas,goodfellas,1990,Martin Scorsese,martin scorsese
victoria-luxford,Film Critic,10,Blade Runner,blade runner,1982,Ridley Scott,ridley scott
victoria-luxford,Film Critic,10,A Matter of Life and Death,a matter of life and death,1946,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
victoria-luxford,Film Critic,10,Pan's Labyrinth,pan's labyrinth,2006,Guillermo del Toro,guillermo del toro
paul-lynch,"Critic, Novelist",10,Sunrise: A Song of Two Humans,sunrise: a song of two humans,1927,F.W. Murnau,f.w. murnau
paul-lynch,"Critic, Novelist",10,Madame de...,madame de...,1953,Max Ophuls,max ophuls
paul-lynch,"Critic, Novelist",10,There Will Be Blood,there will be blood,2007,Paul Thomas Anderson,paul thomas anderson
paul-lynch,"Critic, Novelist",10,Ugetsu Monogatari,ugetsu monogatari,1953,Kenji Mizoguchi,kenji mizoguchi
paul-lynch,"Critic, Novelist",10,Das weisse Band Eine deutsche Kindergeschichte,das weisse band eine deutsche kindergeschichte,2009,Michael Haneke,michael haneke
paul-lynch,"Critic, Novelist",10,Andrei Rublev,andrei rublev,1966,Andrei Tarkovsky,andrei tarkovsky
paul-lynch,"Critic, Novelist",10,Au hasard Balthazar,au hasard balthazar,1966,Robert Bresson,robert bresson
paul-lynch,"Critic, Novelist",10,Cries and Whispers,cries and whispers,1972,Ingmar Bergman,ingmar bergman
paul-lynch,"Critic, Novelist",10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
paul-lynch,"Critic, Novelist",10,Tokyo Story,tokyo story,1953,Yasujirō Ozu,yasujiro ozu
kevin-lyons,Documentation Editor,10,2001: A Space Odyssey,2001: a space odyssey,1968,Stanley Kubrick,stanley kubrick
kevin-lyons,Documentation Editor,10,Blade Runner,blade runner,1982,Ridley Scott,ridley scott
kevin-lyons,Documentation Editor,10,Profondo Rosso,profondo rosso,1975,Dario Argento,dario argento
kevin-lyons,Documentation Editor,10,The Day the Earth Caught Fire,the day the earth caught fire,1961,Val Guest,val guest
kevin-lyons,Documentation Editor,10,It's a Wonderful Life,it's a wonderful life,1947,Frank Capra,frank capra
kevin-lyons,Documentation Editor,10,Monty Python's Life of Brian,monty python's life of brian,1979,Terry Jones,terry jones
kevin-lyons,Documentation Editor,10,Die Hard,die hard,1988,John McTiernan,john mctiernan
kevin-lyons,Documentation Editor,10,Jaws,jaws,1975,Steven Spielberg,steven spielberg
kevin-lyons,Documentation Editor,10,Akira,akira,1987,Katsuhiro Otomo,katsuhiro otomo
kevin-lyons,Documentation Editor,10,Mad Max 2,mad max 2,1981,George Miller,george miller
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,By the Bluest of Seas,by the bluest of seas,1935,Boris Barnet,boris barnet
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Fragile as the World,fragile as the world,2001,Rita Azevedo Gomes,rita azevedo gomes
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Il MULINO DEL PO,il mulino del po,1949,Alberto Lattuada,alberto lattuada
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Magnificent Obsession,magnificent obsession,1954,Douglas Sirk,douglas sirk
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Rain,rain,1929,Joris Ivens,joris ivens
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Lady Windermere's Fan,lady windermere's fan,1925,Ernst Lubitsch,ernst lubitsch
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Erotikon,erotikon,1929,Gustav Machaty,gustav machaty
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Black Girl,black girl,1965,Ousmane Sembène,ousmane sembene
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,The Ghost Cat and the Mysterious Shamisen,the ghost cat and the mysterious shamisen,1938,Kiyohiko Ushihara,kiyohiko ushihara
sofie-cato-maas,Film Critic and Co-editor of Outskirts Film Magazine ,10,Dans La Nuit,dans la nuit,1929,Charles Vanel,charles vanel
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,"Il MOSTRO È IN TAVOLA, BARONE... FRANKENSTEIN  CARNE PER FRANKENSTEIN","il mostro e in tavola, barone... frankenstein  carne per frankenstein",1973,Paul Morrissey,paul morrissey
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Dracula Cerca Sangue Di Vergine E... Morì Di Sete!!!,dracula cerca sangue di vergine e... morì di sete!!!,1973,Paul Morrissey,paul morrissey
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Earthlings,earthlings,2005,Shaun Monson,shaun monson
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,The Wicker Man,the wicker man,1973,Robin Hardy,robin hardy
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Suspiria,suspiria,1977,Dario Argento,dario argento
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Le Vergine di Norimberga,le vergine di norimberga,1963,Anthony M. Dawson,anthony m. dawson
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Buio Omega,buio omega,1979,Aristide Massaccesi,aristide massaccesi
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,...E Tu Vivrai Nel Terrore! L'Aldila,...e tu vivrai nel terrore! l'aldila,1981,Lucio Fulci,lucio fulci
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,La Maschera del Demonio,la maschera del demonio,1960,Mario Bava,mario bava
patricia-maccormack,"Professor Of Continental Philosophy, Anglia Ruskin University Cambridge",10,Hellbound  Hellraiser II,hellbound  hellraiser ii,1988,Tony Randel,tony randel
scott-macdonald,Professor of Film History,10,The General,the general,1926,"Buster Keaton, Clyde Bruckman","buster keaton, clyde bruckman"
scott-macdonald,Professor of Film History,10,Psycho,psycho,1960,Alfred Hitchcock,alfred hitchcock
scott-macdonald,Professor of Film History,10,Window Water Baby Moving,window water baby moving,1959,Stan Brakhage,stan brakhage
scott-macdonald,Professor of Film History,10,Shoah,shoah,1985,Claude Lanzmann,claude lanzmann
scott-macdonald,Professor of Film History,10,13 Lakes,13 lakes,2005,James Benning,james benning
scott-macdonald,Professor of Film History,10,Le Sang des bêtes,le sang des betes,1948,Georges Franju,georges franju
scott-macdonald,Professor of Film History,10,M,m,1931,Fritz Lang,fritz lang
scott-macdonald,Professor of Film History,10,Swimming to Cambodia,swimming to cambodia,1987,Jonathan Demme,jonathan demme
scott-macdonald,Professor of Film History,10,Symbiopsychotaxiplasm: Take One,symbiopsychotaxiplasm: take one,1967,William Greaves,william greaves
scott-macdonald,Professor of Film History,10,Man with a Movie Camera,man with a movie camera,1929,Dziga Vertov,dziga vertov
peter-machen,Writer and programmer,10,2001: A Space Odyssey,2001: a space odyssey,1968,Stanley Kubrick,stanley kubrick
peter-machen,Writer and programmer,10,"Distant Voices, Still Lives","distant voices, still lives",1988,Terence Davies,terence davies
peter-machen,Writer and programmer,10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
peter-machen,Writer and programmer,10,Brokeback Mountain,brokeback mountain,2005,Ang Lee,ang lee
peter-machen,Writer and programmer,10,Hyènes,hyenes,1992,Djibril Diop Mambéty,djibril diop mambety
peter-machen,Writer and programmer,10,My Own Private Idaho,my own private idaho,1991,Gus Van Sant,gus van sant
peter-machen,Writer and programmer,10,The Tree of Life,the tree of life,2010,Terrence Malick,terrence malick
peter-machen,Writer and programmer,10,Melancholia,melancholia,2011,Lars von Trier,lars von trier
peter-machen,Writer and programmer,10,Carol,carol,2014,Todd Haynes,todd haynes
peter-machen,Writer and programmer,10,A Separation,a separation,2011,Asghar Farhadi,asghar farhadi
mathieu-macheret,Film critic,10,Way Down East,way down east,1920,D.W. Griffith,d.w. griffith
mathieu-macheret,Film critic,10,Sansho the Bailiff,sansho the bailiff,1954,Kenji Mizoguchi,kenji mizoguchi
mathieu-macheret,Film critic,10,Nosferatu,nosferatu,1922,F.W. Murnau,f.w. murnau
mathieu-macheret,Film critic,10,Berg-Ejvind Och Hans Hustru,berg-ejvind och hans hustru,1917,Victor Sjöström,victor sjostrom
mathieu-macheret,Film critic,10,"Germania, Anno Zero","germania, anno zero",1948,Roberto Rossellini,roberto rossellini
mathieu-macheret,Film critic,10,The SAGA OF ANATAHAN,the saga of anatahan,1953,Josef von Sternberg,josef von sternberg
mathieu-macheret,Film critic,10,Das TESTAMENT DES DR. MABUSE,das testament des dr. mabuse,1933,Fritz Lang,fritz lang
mathieu-macheret,Film critic,10,Psycho,psycho,1960,Alfred Hitchcock,alfred hitchcock
mathieu-macheret,Film critic,10,West of Zanzibar,west of zanzibar,1928,Tod Browning,tod browning
mathieu-macheret,Film critic,10,On Dangerous Ground,on dangerous ground,1951,Nicholas Ray,nicholas ray
anna-machukh,General Director of the Odesa International Film Festival ,10,Gone with the Wind,gone with the wind,1939,Victor Fleming,victor fleming
anna-machukh,General Director of the Odesa International Film Festival ,10,The Godfather,the godfather,1972,Francis Ford Coppola,francis ford coppola
anna-machukh,General Director of the Odesa International Film Festival ,10,Battleship Potemkin,battleship potemkin,1925,Sergei M. Eisenstein,sergei m. eisenstein
anna-machukh,General Director of the Odesa International Film Festival ,10,Man with a Movie Camera,man with a movie camera,1929,Dziga Vertov,dziga vertov
